event_id,match,player,market,market_type_id,sport_market_id,child_market_id,odd_id,selection,line,price,odd_status,is_main_bet
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968416,293+,293+,2.05,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968417,303+,303+,2.2,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968418,313+,313+,2.45,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968419,323+,323+,2.7,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968420,333+,333+,3.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968421,343+,343+,3.4,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968422,353+,353+,3.85,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968423,363+,363+,4.3,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968424,373+,373+,5.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968425,383+,383+,5.75,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968426,393+,393+,6.5,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968427,403+,403+,7.75,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968428,413+,413+,9.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968429,423+,423+,11.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968430,273+,273+,1.6897,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968431,263+,263+,1.5556,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Joueur total de yards par la passe (Darian Mensah (MFL))(prolongations incluses),2136,72891,1748547019,4560968415,283+,283+,1.8696,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Mark Fletcher,Total de Touchdowns du joueur (Incl. Prolongations) (Mark Fletcher (MFL)),2145,72900,1745235738,4541967632,2+,2+,2.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Mark Fletcher,Total de Touchdowns du joueur (Incl. Prolongations) (Mark Fletcher (MFL)),2145,72900,1745235738,4541967633,3+,3+,7.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Mark Fletcher,Total de Touchdowns du joueur (Incl. Prolongations) (Mark Fletcher (MFL)),2145,72900,1745235738,4541967631,1+,1+,1.2,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Malachi Toney,Total de Touchdowns du joueur (Incl. Prolongations) (Malachi Toney (MFL)),2145,72900,1745235804,4541967795,1+,1+,1.2,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Malachi Toney,Total de Touchdowns du joueur (Incl. Prolongations) (Malachi Toney (MFL)),2145,72900,1745235804,4541967796,2+,2+,2.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Malachi Toney,Total de Touchdowns du joueur (Incl. Prolongations) (Malachi Toney (MFL)),2145,72900,1745235804,4541967797,3+,3+,7.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Cooper Barkate,Total de Touchdowns du joueur (Incl. Prolongations) (Cooper Barkate (MFL)),2145,72900,1745235872,4541967962,1+,1+,1.6061,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Cooper Barkate,Total de Touchdowns du joueur (Incl. Prolongations) (Cooper Barkate (MFL)),2145,72900,1745235872,4541967963,2+,2+,4.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Cooper Barkate,Total de Touchdowns du joueur (Incl. Prolongations) (Cooper Barkate (MFL)),2145,72900,1745235872,4541967964,3+,3+,14.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Javian Mallory,Total de Touchdowns du joueur (Incl. Prolongations) (Javian Mallory (MFL)),2145,72900,1745235875,4541967971,1+,1+,1.6061,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Javian Mallory,Total de Touchdowns du joueur (Incl. Prolongations) (Javian Mallory (MFL)),2145,72900,1745235875,4541967972,2+,2+,4.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Javian Mallory,Total de Touchdowns du joueur (Incl. Prolongations) (Javian Mallory (MFL)),2145,72900,1745235875,4541967973,3+,3+,14.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Girard Pringle Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Girard Pringle Jr. (MFL)),2145,72900,1745235807,4541967804,1+,1+,1.6897,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Girard Pringle Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Girard Pringle Jr. (MFL)),2145,72900,1745235807,4541967805,2+,2+,4.5,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Girard Pringle Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Girard Pringle Jr. (MFL)),2145,72900,1745235807,4541967806,3+,3+,16.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Daylyn Upshaw,Total de Touchdowns du joueur (Incl. Prolongations) (Daylyn Upshaw (MFL)),2145,72900,1745235806,4541967801,1+,1+,1.9091,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Daylyn Upshaw,Total de Touchdowns du joueur (Incl. Prolongations) (Daylyn Upshaw (MFL)),2145,72900,1745235806,4541967802,2+,2+,5.5,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Daylyn Upshaw,Total de Touchdowns du joueur (Incl. Prolongations) (Daylyn Upshaw (MFL)),2145,72900,1745235806,4541967803,3+,3+,20.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Elija Lofton,Total de Touchdowns du joueur (Incl. Prolongations) (Elija Lofton (MFL)),2145,72900,1745235739,4541967634,1+,1+,2.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Elija Lofton,Total de Touchdowns du joueur (Incl. Prolongations) (Elija Lofton (MFL)),2145,72900,1745235739,4541967635,2+,2+,6.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Elija Lofton,Total de Touchdowns du joueur (Incl. Prolongations) (Elija Lofton (MFL)),2145,72900,1745235739,4541967636,3+,3+,26.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,CharMar Brown,Total de Touchdowns du joueur (Incl. Prolongations) (CharMar Brown (MFL)),2145,72900,1749562833,4556366624,3+,3+,61.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,CharMar Brown,Total de Touchdowns du joueur (Incl. Prolongations) (CharMar Brown (MFL)),2145,72900,1749562833,4556366622,1+,1+,2.6,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,CharMar Brown,Total de Touchdowns du joueur (Incl. Prolongations) (CharMar Brown (MFL)),2145,72900,1749562833,4556366623,2+,2+,10.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Vandrevius Jacobs,Total de Touchdowns du joueur (Incl. Prolongations) (Vandrevius Jacobs (MFL)),2145,72900,1745235871,4541967960,2+,2+,11.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Vandrevius Jacobs,Total de Touchdowns du joueur (Incl. Prolongations) (Vandrevius Jacobs (MFL)),2145,72900,1745235871,4541967961,3+,3+,71.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Vandrevius Jacobs,Total de Touchdowns du joueur (Incl. Prolongations) (Vandrevius Jacobs (MFL)),2145,72900,1745235871,4541967959,1+,1+,2.8,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Total de Touchdowns du joueur (Incl. Prolongations) (Darian Mensah (MFL)),2145,72900,1745235809,4541967810,1+,1+,2.9,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Total de Touchdowns du joueur (Incl. Prolongations) (Darian Mensah (MFL)),2145,72900,1745235809,4541967811,2+,2+,12.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Darian Mensah,Total de Touchdowns du joueur (Incl. Prolongations) (Darian Mensah (MFL)),2145,72900,1745235809,4541967812,3+,3+,81.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Joshua Moore,Total de Touchdowns du joueur (Incl. Prolongations) (Joshua Moore (MFL)),2145,72900,1749562832,4556366619,1+,1+,3.4,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Joshua Moore,Total de Touchdowns du joueur (Incl. Prolongations) (Joshua Moore (MFL)),2145,72900,1749562832,4556366620,2+,2+,17.0,0,False
17575387,Miami Hurricanes vs. Central Mich Chippewas,Joshua Moore,Total de Touchdowns du joueur (Incl. Prolongations) (Joshua Moore (MFL)),2145,72900,1749562832,4556366621,3+,3+,101.0,0,False
