event_id,match,player,market,market_type_id,sport_market_id,child_market_id,odd_id,selection,line,price,odd_status,is_main_bet
17775747,Old Dominion Monarchs vs. James Madison Dukes,George Pettaway,Total de Touchdowns du joueur (Incl. Prolongations) (George Pettaway (JM)),2145,72900,1746943980,4547454852,1+,1+,1.4,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,George Pettaway,Total de Touchdowns du joueur (Incl. Prolongations) (George Pettaway (JM)),2145,72900,1746943980,4547454853,2+,2+,3.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,George Pettaway,Total de Touchdowns du joueur (Incl. Prolongations) (George Pettaway (JM)),2145,72900,1746943980,4547454854,3+,3+,10.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Quinn Henicle,Total de Touchdowns du joueur (Incl. Prolongations) (Quinn Henicle (ODU)),2145,72900,1746943979,4547454849,1+,1+,1.6897,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Quinn Henicle,Total de Touchdowns du joueur (Incl. Prolongations) (Quinn Henicle (ODU)),2145,72900,1746943979,4547454850,2+,2+,4.5,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Quinn Henicle,Total de Touchdowns du joueur (Incl. Prolongations) (Quinn Henicle (ODU)),2145,72900,1746943979,4547454851,3+,3+,16.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Yannick Thermann,Total de Touchdowns du joueur (Incl. Prolongations) (Yannick Thermann (JM)),2145,72900,1746943990,4547454882,1+,1+,1.9091,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Yannick Thermann,Total de Touchdowns du joueur (Incl. Prolongations) (Yannick Thermann (JM)),2145,72900,1746943990,4547454883,2+,2+,5.5,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Yannick Thermann,Total de Touchdowns du joueur (Incl. Prolongations) (Yannick Thermann (JM)),2145,72900,1746943990,4547454884,3+,3+,20.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Devin Roche,Total de Touchdowns du joueur (Incl. Prolongations) (Devin Roche (ODU)),2145,72900,1746943978,4547454848,3+,3+,26.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Devin Roche,Total de Touchdowns du joueur (Incl. Prolongations) (Devin Roche (ODU)),2145,72900,1746943978,4547454846,1+,1+,2.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Devin Roche,Total de Touchdowns du joueur (Incl. Prolongations) (Devin Roche (ODU)),2145,72900,1746943978,4547454847,2+,2+,6.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Camden Coleman,Total de Touchdowns du joueur (Incl. Prolongations) (Camden Coleman (JM)),2145,72900,1746943983,4547454861,1+,1+,2.3,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Camden Coleman,Total de Touchdowns du joueur (Incl. Prolongations) (Camden Coleman (JM)),2145,72900,1746943983,4547454862,2+,2+,7.5,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Camden Coleman,Total de Touchdowns du joueur (Incl. Prolongations) (Camden Coleman (JM)),2145,72900,1746943983,4547454863,3+,3+,41.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Josh Rodriguez,Total de Touchdowns du joueur (Incl. Prolongations) (Josh Rodriguez (ODU)),2145,72900,1746943987,4547454873,1+,1+,3.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Josh Rodriguez,Total de Touchdowns du joueur (Incl. Prolongations) (Josh Rodriguez (ODU)),2145,72900,1746943987,4547454874,2+,2+,13.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Josh Rodriguez,Total de Touchdowns du joueur (Incl. Prolongations) (Josh Rodriguez (ODU)),2145,72900,1746943987,4547454875,3+,3+,81.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Braeden Wisloski,Total de Touchdowns du joueur (Incl. Prolongations) (Braeden Wisloski (JM)),2145,72900,1746943986,4547454872,3+,3+,91.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Braeden Wisloski,Total de Touchdowns du joueur (Incl. Prolongations) (Braeden Wisloski (JM)),2145,72900,1746943986,4547454870,1+,1+,3.1,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Braeden Wisloski,Total de Touchdowns du joueur (Incl. Prolongations) (Braeden Wisloski (JM)),2145,72900,1746943986,4547454871,2+,2+,14.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Ja'Corey Scott,Total de Touchdowns du joueur (Incl. Prolongations) (Ja'Corey Scott (JM)),2145,72900,1746943992,4547454888,1+,1+,3.1,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Ja'Corey Scott,Total de Touchdowns du joueur (Incl. Prolongations) (Ja'Corey Scott (JM)),2145,72900,1746943992,4547454889,2+,2+,14.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,Ja'Corey Scott,Total de Touchdowns du joueur (Incl. Prolongations) (Ja'Corey Scott (JM)),2145,72900,1746943992,4547454890,3+,3+,91.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,TJ Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (TJ Johnson (ODU)),2145,72900,1746943982,4547454858,1+,1+,3.85,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,TJ Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (TJ Johnson (ODU)),2145,72900,1746943982,4547454859,2+,2+,21.0,0,False
17775747,Old Dominion Monarchs vs. James Madison Dukes,TJ Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (TJ Johnson (ODU)),2145,72900,1746943982,4547454860,3+,3+,101.0,0,False
