event_id,match,player,market,market_type_id,sport_market_id,child_market_id,odd_id,selection,line,price,odd_status,is_main_bet
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513152,240+,240+,3.1,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513153,250+,250+,3.5,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513154,260+,260+,4.0,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513155,270+,270+,4.5,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513156,280+,280+,5.25,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513157,290+,290+,6.25,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513158,300+,300+,7.25,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513159,310+,310+,8.5,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513160,320+,320+,10.0,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513161,330+,330+,13.0,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513162,180+,180+,1.6897,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513163,170+,170+,1.5264,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513147,190+,190+,1.9091,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513148,200+,200+,2.05,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513149,210+,210+,2.25,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513150,220+,220+,2.5,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,John Mateer,Joueur total de yards par la passe (John Mateer (OKL))(prolongations incluses),2136,72891,1746592432,4546513151,230+,230+,2.75,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144001,209+,209+,1.9091,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144003,219+,219+,2.1,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144006,229+,229+,2.3,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144007,239+,239+,2.55,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144008,249+,249+,2.85,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144009,259+,259+,3.2,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144010,269+,269+,3.6,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144011,279+,279+,4.25,0,False
17218408,GEORGIE BULLDOGS vs. Oklahoma Sooners,Gunner Stockton,Joueur total de yards par la passe (Gunner Stockton (UGA))(prolongations incluses),2136,72891,1746592435,4562144012,289+,289+,4.75,0,False
