event_id,match,player,market,market_type_id,sport_market_id,child_market_id,odd_id,selection,line,price,odd_status,is_main_bet
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432768,375+,375+,9.0,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432769,385+,385+,12.0,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432770,395+,395+,14.0,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432771,245+,245+,1.6897,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432772,235+,235+,1.5264,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432756,255+,255+,1.8696,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432757,265+,265+,2.05,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432758,275+,275+,2.25,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432759,285+,285+,2.5,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432760,295+,295+,2.8,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432761,305+,305+,3.2,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432762,315+,315+,3.6,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432763,325+,325+,4.0,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432764,335+,335+,4.75,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432765,345+,345+,5.5,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432766,355+,355+,6.5,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Noah Fifita,Joueur total de yards par la passe (Noah Fifita (ARI))(prolongations incluses),2136,72891,1746593102,4558432767,365+,365+,7.75,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Caden Pinnick,Joueur total de yards par la passe (Caden Pinnick (WST))(prolongations incluses),2136,72891,1746593109,4552573984,163+,163+,1.7143,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Caden Pinnick,Joueur total de yards par la passe (Caden Pinnick (WST))(prolongations incluses),2136,72891,1746593109,4552573985,173+,173+,1.8696,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Caden Pinnick,Joueur total de yards par la passe (Caden Pinnick (WST))(prolongations incluses),2136,72891,1746593109,4552573986,183+,183+,2.05,0,False
17575391,Wash State Cougars vs. Arizona Wildcats,Caden Pinnick,Joueur total de yards par la passe (Caden Pinnick (WST))(prolongations incluses),2136,72891,1746593109,4552573987,193+,193+,2.2,0,False
