event_id,match,player,market,market_type_id,sport_market_id,child_market_id,odd_id,selection,line,price,odd_status,is_main_bet
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Caden Creel,Total de Touchdowns du joueur (Incl. Prolongations) (Caden Creel (JVS)),2145,72900,1746956385,4547487098,1+,1+,1.4,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Caden Creel,Total de Touchdowns du joueur (Incl. Prolongations) (Caden Creel (JVS)),2145,72900,1746956385,4547487099,2+,2+,3.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Caden Creel,Total de Touchdowns du joueur (Incl. Prolongations) (Caden Creel (JVS)),2145,72900,1746956385,4547487100,3+,3+,10.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Antonio Martin Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Antonio Martin Jr. (MTS)),2145,72900,1746956396,4547487131,1+,1+,1.6061,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Antonio Martin Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Antonio Martin Jr. (MTS)),2145,72900,1746956396,4547487132,2+,2+,4.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Antonio Martin Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Antonio Martin Jr. (MTS)),2145,72900,1746956396,4547487133,3+,3+,14.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Jalen Likely,Total de Touchdowns du joueur (Incl. Prolongations) (Jalen Likely (JVS)),2145,72900,1746956389,4547487112,3+,3+,18.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Jalen Likely,Total de Touchdowns du joueur (Incl. Prolongations) (Jalen Likely (JVS)),2145,72900,1746956389,4547487110,1+,1+,1.8,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Jalen Likely,Total de Touchdowns du joueur (Incl. Prolongations) (Jalen Likely (JVS)),2145,72900,1746956389,4547487111,2+,2+,5.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Cam'ron Lacy,Total de Touchdowns du joueur (Incl. Prolongations) (Cam'ron Lacy (MTS)),2145,72900,1746956384,4547487096,2+,2+,5.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Cam'ron Lacy,Total de Touchdowns du joueur (Incl. Prolongations) (Cam'ron Lacy (MTS)),2145,72900,1746956384,4547487097,3+,3+,18.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Cam'ron Lacy,Total de Touchdowns du joueur (Incl. Prolongations) (Cam'ron Lacy (MTS)),2145,72900,1746956384,4547487095,1+,1+,1.8,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Lucas Farrington,Total de Touchdowns du joueur (Incl. Prolongations) (Lucas Farrington (JVS)),2145,72900,1746956390,4547487113,1+,1+,2.3,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Lucas Farrington,Total de Touchdowns du joueur (Incl. Prolongations) (Lucas Farrington (JVS)),2145,72900,1746956390,4547487114,2+,2+,7.5,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Lucas Farrington,Total de Touchdowns du joueur (Incl. Prolongations) (Lucas Farrington (JVS)),2145,72900,1746956390,4547487115,3+,3+,41.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Deondre Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (Deondre Johnson (JVS)),2145,72900,1746956388,4547487107,1+,1+,2.5,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Deondre Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (Deondre Johnson (JVS)),2145,72900,1746956388,4547487108,2+,2+,9.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Deondre Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (Deondre Johnson (JVS)),2145,72900,1746956388,4547487109,3+,3+,61.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Jamill Williams,Total de Touchdowns du joueur (Incl. Prolongations) (Jamill Williams (JVS)),2145,72900,1746956399,4547487140,1+,1+,2.7,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Jamill Williams,Total de Touchdowns du joueur (Incl. Prolongations) (Jamill Williams (JVS)),2145,72900,1746956399,4547487141,2+,2+,10.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Jamill Williams,Total de Touchdowns du joueur (Incl. Prolongations) (Jamill Williams (JVS)),2145,72900,1746956399,4547487142,3+,3+,71.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Khristian Lando,Total de Touchdowns du joueur (Incl. Prolongations) (Khristian Lando (JVS)),2145,72900,1746956387,4547487104,1+,1+,2.8,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Khristian Lando,Total de Touchdowns du joueur (Incl. Prolongations) (Khristian Lando (JVS)),2145,72900,1746956387,4547487105,2+,2+,11.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Khristian Lando,Total de Touchdowns du joueur (Incl. Prolongations) (Khristian Lando (JVS)),2145,72900,1746956387,4547487106,3+,3+,71.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Roman Gagliano,Total de Touchdowns du joueur (Incl. Prolongations) (Roman Gagliano (MTS)),2145,72900,1746956386,4547487101,1+,1+,2.8,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Roman Gagliano,Total de Touchdowns du joueur (Incl. Prolongations) (Roman Gagliano (MTS)),2145,72900,1746956386,4547487102,2+,2+,11.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Roman Gagliano,Total de Touchdowns du joueur (Incl. Prolongations) (Roman Gagliano (MTS)),2145,72900,1746956386,4547487103,3+,3+,71.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Ronnel Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (Ronnel Johnson (JVS)),2145,72900,1746956398,4547487137,1+,1+,3.5,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Ronnel Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (Ronnel Johnson (JVS)),2145,72900,1746956398,4547487138,2+,2+,18.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Ronnel Johnson,Total de Touchdowns du joueur (Incl. Prolongations) (Ronnel Johnson (JVS)),2145,72900,1746956398,4547487139,3+,3+,101.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Neo Clifton,Total de Touchdowns du joueur (Incl. Prolongations) (Neo Clifton (MTS)),2145,72900,1746956392,4547487120,2+,2+,19.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Neo Clifton,Total de Touchdowns du joueur (Incl. Prolongations) (Neo Clifton (MTS)),2145,72900,1746956392,4547487121,3+,3+,101.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Neo Clifton,Total de Touchdowns du joueur (Incl. Prolongations) (Neo Clifton (MTS)),2145,72900,1746956392,4547487119,1+,1+,3.6,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Tayvion Galloway,Total de Touchdowns du joueur (Incl. Prolongations) (Tayvion Galloway (MTS)),2145,72900,1746956393,4547487122,1+,1+,4.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Tayvion Galloway,Total de Touchdowns du joueur (Incl. Prolongations) (Tayvion Galloway (MTS)),2145,72900,1746956393,4547487123,2+,2+,26.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,Tayvion Galloway,Total de Touchdowns du joueur (Incl. Prolongations) (Tayvion Galloway (MTS)),2145,72900,1746956393,4547487124,3+,3+,101.0,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,DJ Taylor,Total de Touchdowns du joueur (Incl. Prolongations) (DJ Taylor (MTS)),2145,72900,1746956394,4547487125,1+,1+,4.0,0,False
