event_id,match,player,market,market_type_id,sport_market_id,child_market_id,odd_id,selection,line,price,odd_status,is_main_bet
17575392,FRESNO vs. Rice Owls,Bryson Donelson,Total de Touchdowns du joueur (Incl. Prolongations) (Bryson Donelson (FRE)),2145,72900,1746950383,4547470491,1+,1+,1.4,0,False
17575392,FRESNO vs. Rice Owls,Bryson Donelson,Total de Touchdowns du joueur (Incl. Prolongations) (Bryson Donelson (FRE)),2145,72900,1746950383,4547470492,2+,2+,3.0,0,False
17575392,FRESNO vs. Rice Owls,Bryson Donelson,Total de Touchdowns du joueur (Incl. Prolongations) (Bryson Donelson (FRE)),2145,72900,1746950383,4547470493,3+,3+,10.0,0,False
17575392,FRESNO vs. Rice Owls,Rayshon Luke,Total de Touchdowns du joueur (Incl. Prolongations) (Rayshon Luke (FRE)),2145,72900,1746950392,4547470520,3+,3+,14.0,0,False
17575392,FRESNO vs. Rice Owls,Rayshon Luke,Total de Touchdowns du joueur (Incl. Prolongations) (Rayshon Luke (FRE)),2145,72900,1746950392,4547470518,1+,1+,1.6061,0,False
17575392,FRESNO vs. Rice Owls,Rayshon Luke,Total de Touchdowns du joueur (Incl. Prolongations) (Rayshon Luke (FRE)),2145,72900,1746950392,4547470519,2+,2+,4.0,0,False
17575392,FRESNO vs. Rice Owls,Jacurri Brown,Total de Touchdowns du joueur (Incl. Prolongations) (Jacurri Brown (RICE)),2145,72900,1746950503,4547470760,2+,2+,5.0,0,False
17575392,FRESNO vs. Rice Owls,Jacurri Brown,Total de Touchdowns du joueur (Incl. Prolongations) (Jacurri Brown (RICE)),2145,72900,1746950503,4547470761,3+,3+,18.0,0,False
17575392,FRESNO vs. Rice Owls,Jacurri Brown,Total de Touchdowns du joueur (Incl. Prolongations) (Jacurri Brown (RICE)),2145,72900,1746950503,4547470759,1+,1+,1.8,0,False
17575392,FRESNO vs. Rice Owls,Jayden Mandal,Total de Touchdowns du joueur (Incl. Prolongations) (Jayden Mandal (FRE)),2145,72900,1746950384,4547470496,3+,3+,51.0,0,False
17575392,FRESNO vs. Rice Owls,Jayden Mandal,Total de Touchdowns du joueur (Incl. Prolongations) (Jayden Mandal (FRE)),2145,72900,1746950384,4547470494,1+,1+,2.4,0,False
17575392,FRESNO vs. Rice Owls,Jayden Mandal,Total de Touchdowns du joueur (Incl. Prolongations) (Jayden Mandal (FRE)),2145,72900,1746950384,4547470495,2+,2+,8.0,0,False
17575392,FRESNO vs. Rice Owls,Josiah Freeman,Total de Touchdowns du joueur (Incl. Prolongations) (Josiah Freeman (FRE)),2145,72900,1746950382,4547470488,1+,1+,2.5,0,False
17575392,FRESNO vs. Rice Owls,Josiah Freeman,Total de Touchdowns du joueur (Incl. Prolongations) (Josiah Freeman (FRE)),2145,72900,1746950382,4547470489,2+,2+,9.0,0,False
17575392,FRESNO vs. Rice Owls,Josiah Freeman,Total de Touchdowns du joueur (Incl. Prolongations) (Josiah Freeman (FRE)),2145,72900,1746950382,4547470490,3+,3+,61.0,0,False
17575392,FRESNO vs. Rice Owls,De'Andre Hardeman Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (De'Andre Hardeman Jr. (RICE)),2145,72900,1746950385,4547470497,1+,1+,2.8,0,False
17575392,FRESNO vs. Rice Owls,De'Andre Hardeman Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (De'Andre Hardeman Jr. (RICE)),2145,72900,1746950385,4547470498,2+,2+,11.0,0,False
17575392,FRESNO vs. Rice Owls,De'Andre Hardeman Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (De'Andre Hardeman Jr. (RICE)),2145,72900,1746950385,4547470499,3+,3+,71.0,0,False
17575392,FRESNO vs. Rice Owls,Tyvonn Byars,Total de Touchdowns du joueur (Incl. Prolongations) (Tyvonn Byars (RICE)),2145,72900,1746950387,4547470504,2+,2+,11.0,0,False
17575392,FRESNO vs. Rice Owls,Tyvonn Byars,Total de Touchdowns du joueur (Incl. Prolongations) (Tyvonn Byars (RICE)),2145,72900,1746950387,4547470505,3+,3+,71.0,0,False
17575392,FRESNO vs. Rice Owls,Tyvonn Byars,Total de Touchdowns du joueur (Incl. Prolongations) (Tyvonn Byars (RICE)),2145,72900,1746950387,4547470503,1+,1+,2.8,0,False
17575392,FRESNO vs. Rice Owls,Julius Gillick,Total de Touchdowns du joueur (Incl. Prolongations) (Julius Gillick (FRE)),2145,72900,1746950500,4547470752,3+,3+,81.0,0,False
17575392,FRESNO vs. Rice Owls,Julius Gillick,Total de Touchdowns du joueur (Incl. Prolongations) (Julius Gillick (FRE)),2145,72900,1746950500,4547470750,1+,1+,2.9,0,False
17575392,FRESNO vs. Rice Owls,Julius Gillick,Total de Touchdowns du joueur (Incl. Prolongations) (Julius Gillick (FRE)),2145,72900,1746950500,4547470751,2+,2+,12.0,0,False
17575392,FRESNO vs. Rice Owls,Jahlil McClain,Total de Touchdowns du joueur (Incl. Prolongations) (Jahlil McClain (FRE)),2145,72900,1746950388,4547470506,1+,1+,4.5,0,False
17575392,FRESNO vs. Rice Owls,Jahlil McClain,Total de Touchdowns du joueur (Incl. Prolongations) (Jahlil McClain (FRE)),2145,72900,1746950388,4547470507,2+,2+,31.0,0,False
17575392,FRESNO vs. Rice Owls,Jahlil McClain,Total de Touchdowns du joueur (Incl. Prolongations) (Jahlil McClain (FRE)),2145,72900,1746950388,4547470508,3+,3+,151.0,0,False
17575392,FRESNO vs. Rice Owls,Ezekiel Avit,Total de Touchdowns du joueur (Incl. Prolongations) (Ezekiel Avit (FRE)),2145,72900,1746950391,4547470515,1+,1+,4.5,0,False
17575392,FRESNO vs. Rice Owls,Ezekiel Avit,Total de Touchdowns du joueur (Incl. Prolongations) (Ezekiel Avit (FRE)),2145,72900,1746950391,4547470516,2+,2+,31.0,0,False
17575392,FRESNO vs. Rice Owls,Ezekiel Avit,Total de Touchdowns du joueur (Incl. Prolongations) (Ezekiel Avit (FRE)),2145,72900,1746950391,4547470517,3+,3+,151.0,0,False
17575392,FRESNO vs. Rice Owls,Tariq Thomas,Total de Touchdowns du joueur (Incl. Prolongations) (Tariq Thomas (FRE)),2145,72900,1746950505,4547470765,1+,1+,7.5,0,False
17575392,FRESNO vs. Rice Owls,Tariq Thomas,Total de Touchdowns du joueur (Incl. Prolongations) (Tariq Thomas (FRE)),2145,72900,1746950505,4547470766,2+,2+,51.0,0,False
17575392,FRESNO vs. Rice Owls,Tariq Thomas,Total de Touchdowns du joueur (Incl. Prolongations) (Tariq Thomas (FRE)),2145,72900,1746950505,4547470767,3+,3+,201.0,0,False
17575392,FRESNO vs. Rice Owls,Jayon Farrar,Total de Touchdowns du joueur (Incl. Prolongations) (Jayon Farrar (FRE)),2145,72900,1746950389,4547470509,1+,1+,8.5,0,False
17575392,FRESNO vs. Rice Owls,Jayon Farrar,Total de Touchdowns du joueur (Incl. Prolongations) (Jayon Farrar (FRE)),2145,72900,1746950389,4547470510,2+,2+,61.0,0,False
17575392,FRESNO vs. Rice Owls,Jayon Farrar,Total de Touchdowns du joueur (Incl. Prolongations) (Jayon Farrar (FRE)),2145,72900,1746950389,4547470511,3+,3+,201.0,0,False
17575392,FRESNO vs. Rice Owls,Gavin Correia,Total de Touchdowns du joueur (Incl. Prolongations) (Gavin Correia (FRE)),2145,72900,1746950390,4547470512,1+,1+,8.5,0,False
17575392,FRESNO vs. Rice Owls,Gavin Correia,Total de Touchdowns du joueur (Incl. Prolongations) (Gavin Correia (FRE)),2145,72900,1746950390,4547470513,2+,2+,61.0,0,False
17575392,FRESNO vs. Rice Owls,Gavin Correia,Total de Touchdowns du joueur (Incl. Prolongations) (Gavin Correia (FRE)),2145,72900,1746950390,4547470514,3+,3+,201.0,0,False
17575392,FRESNO vs. Rice Owls,Harold Duvall,Total de Touchdowns du joueur (Incl. Prolongations) (Harold Duvall (FRE)),2145,72900,1746950393,4547470521,1+,1+,8.5,0,False
17575392,FRESNO vs. Rice Owls,Harold Duvall,Total de Touchdowns du joueur (Incl. Prolongations) (Harold Duvall (FRE)),2145,72900,1746950393,4547470522,2+,2+,61.0,0,False
17575392,FRESNO vs. Rice Owls,Harold Duvall,Total de Touchdowns du joueur (Incl. Prolongations) (Harold Duvall (FRE)),2145,72900,1746950393,4547470523,3+,3+,201.0,0,False
17575392,FRESNO vs. Rice Owls,Carson Morgan,Total de Touchdowns du joueur (Incl. Prolongations) (Carson Morgan (RICE)),2145,72900,1746950501,4547470753,1+,1+,8.5,0,False
17575392,FRESNO vs. Rice Owls,Carson Morgan,Total de Touchdowns du joueur (Incl. Prolongations) (Carson Morgan (RICE)),2145,72900,1746950501,4547470754,2+,2+,61.0,0,False
17575392,FRESNO vs. Rice Owls,Carson Morgan,Total de Touchdowns du joueur (Incl. Prolongations) (Carson Morgan (RICE)),2145,72900,1746950501,4547470755,3+,3+,201.0,0,False
17575392,FRESNO vs. Rice Owls,Ben Grice,Total de Touchdowns du joueur (Incl. Prolongations) (Ben Grice (RICE)),2145,72900,1746950507,4547470771,1+,1+,8.5,0,False
17575392,FRESNO vs. Rice Owls,Ben Grice,Total de Touchdowns du joueur (Incl. Prolongations) (Ben Grice (RICE)),2145,72900,1746950507,4547470772,2+,2+,61.0,0,False
17575392,FRESNO vs. Rice Owls,Ben Grice,Total de Touchdowns du joueur (Incl. Prolongations) (Ben Grice (RICE)),2145,72900,1746950507,4547470773,3+,3+,201.0,0,False
17575392,FRESNO vs. Rice Owls,Barry Jackson Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Barry Jackson Jr. (RICE)),2145,72900,1746950506,4547470768,1+,1+,8.5,0,False
17575392,FRESNO vs. Rice Owls,Barry Jackson Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Barry Jackson Jr. (RICE)),2145,72900,1746950506,4547470769,2+,2+,61.0,0,False
17575392,FRESNO vs. Rice Owls,Barry Jackson Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Barry Jackson Jr. (RICE)),2145,72900,1746950506,4547470770,3+,3+,201.0,0,False
17575392,FRESNO vs. Rice Owls,Davis Lane Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Davis Lane Jr. (RICE)),2145,72900,1746950508,4547470776,3+,3+,201.0,0,False
17575392,FRESNO vs. Rice Owls,Davis Lane Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Davis Lane Jr. (RICE)),2145,72900,1746950508,4547470774,1+,1+,8.5,0,False
17575392,FRESNO vs. Rice Owls,Davis Lane Jr.,Total de Touchdowns du joueur (Incl. Prolongations) (Davis Lane Jr. (RICE)),2145,72900,1746950508,4547470775,2+,2+,61.0,0,False
