event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Jacksonville State Gamecocks,,1.3077,4531938889,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Middle Tennessee Blue Raiders,,3.05,4531938890,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Jacksonville State Gamecocks (-1.5),-1.5,1.3572,4531939214,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Middle Tennessee Blue Raiders (+1.5),-1.5,3.0,4531939215,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Jacksonville State Gamecocks (-10.5),-10.5,2.2,4531939216,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Middle Tennessee Blue Raiders (+10.5),-10.5,1.625,4531939217,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Jacksonville State Gamecocks (-12.5),-12.5,2.4,4531939218,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Middle Tennessee Blue Raiders (+12.5),-12.5,1.5264,4531939219,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Jacksonville State Gamecocks (-13.5),-13.5,2.5,4531939220,0,False
17775728,Jacksonville State Gamecocks vs. Middle Tennessee Blue Raiders,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Middle Tennessee Blue Raiders (+13.5),-13.5,1.5,4531939221,0,False
