event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Iowa Hawkeyes,,5.25,4549288844,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Ohio State Buckeyes,,1.1112,4549288845,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+8.5),8.5,2.4,4549288713,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-8.5),8.5,1.5264,4549288714,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+10.5),10.5,2.15,4549288745,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-10.5),10.5,1.6451,4549288746,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+11.5),11.5,2.05,4549288747,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-11.5),11.5,1.6897,4549288748,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+12.5),12.5,1.9524,4549288749,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-12.5),12.5,1.7408,4549288750,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+13.5),13.5,1.9091,4549288751,0,True
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-13.5),13.5,1.7693,4549288752,0,True
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+15.5),15.5,1.7408,4549288753,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-15.5),15.5,1.9524,4549288754,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+16.5),16.5,1.6897,4549288755,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-16.5),16.5,2.05,4549288756,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+17.5),17.5,1.625,4549288757,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-17.5),17.5,2.2,4549288758,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+18.5),18.5,1.5556,4549288759,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-18.5),18.5,2.3,4549288760,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+19.5),19.5,1.5264,4549288761,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-19.5),19.5,2.4,4549288762,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Iowa Hawkeyes (+2.5),2.5,4.5,4549288763,0,False
17647649,Iowa Hawkeyes vs. Ohio State Buckeyes,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Ohio State Buckeyes (-2.5),2.5,1.1667,4549288764,0,False
