event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,North Carolina A&T Aggies,,9.0,4557958139,0,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Rhode Island Rams,,1.02,4557958140,0,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,spread,Handicap (inclus prolongations),223,70799,Rhode Island Rams (-22.5),22.5,1.7693,4562075769,7,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina A&T Aggies (+23.5),23.5,1.8696,4562128372,0,True
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,spread,Handicap (inclus prolongations),223,70799,Rhode Island Rams (-23.5),23.5,1.8,4562128373,0,True
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina A&T Aggies (+24.5),24.5,1.7693,4557958200,7,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,spread,Handicap (inclus prolongations),223,70799,Rhode Island Rams (-24.5),24.5,1.9091,4557958201,7,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina A&T Aggies (+22.5),22.5,1.9091,4562075768,7,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 51.5,51.5,1.9524,4561239629,7,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 51.5,51.5,1.7408,4561239630,7,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 50.5,50.5,1.8334,4562023149,0,True
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 50.5,50.5,1.8334,4562023150,0,True
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 52.5,52.5,2.05,4557958202,7,False
17804694,North Carolina A&T Aggies vs. Rhode Island Rams,2026-09-26T20:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 52.5,52.5,1.6897,4557958203,7,False
