event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,North Carolina State Wolfpack,,3.2,4549276761,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Louisville Cardinals,,1.2858,4549276762,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-20.5),20.5,3.25,4549277378,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (+2.5),-2.5,1.2353,4549277392,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-12.5),12.5,2.2,4549277506,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-13.5),13.5,2.3,4549277252,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-2.5),2.5,1.3847,4549277256,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-5.5),5.5,1.625,4549277512,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-3.5),3.5,1.5,4549277386,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-9.5),9.5,1.9091,4549277388,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+10.5),10.5,1.6897,4549277365,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-10.5),10.5,2.05,4549277366,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+11.5),11.5,1.6451,4549277367,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-11.5),11.5,2.15,4549277368,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+16.5),16.5,1.4348,4549277369,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-16.5),16.5,2.65,4549277370,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+17.5),17.5,1.3847,4549277371,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-17.5),17.5,2.85,4549277372,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+18.5),18.5,1.3572,4549277373,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-18.5),18.5,3.0,4549277374,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+19.5),19.5,1.3226,4549277375,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+1.5),1.5,3.1,4549277503,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+20.5),20.5,1.3031,4549277377,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+12.5),12.5,1.625,4549277505,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+21.5),21.5,1.25,4549277379,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+15.5),15.5,1.4546,4549277507,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+14.5),14.5,1.4762,4549277253,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+13.5),13.5,1.5556,4549277251,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+5.5),5.5,2.2,4549277511,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+2.5),2.5,2.85,4549277255,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+3.5),3.5,2.5,4549277385,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-21.5),21.5,3.7,4549277380,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+9.5),9.5,1.7693,4549277387,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-15.5),15.5,2.6,4549277508,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (-1.5),-1.5,3.5,4549277389,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Louisville Cardinals (-14.5),14.5,2.55,4549277254,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+4.5),4.5,2.3,4549277263,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (-2.5),-2.5,3.75,4549277391,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+6.5),6.5,2.1,4549277265,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (-3.5),-3.5,4.5,4549277393,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+7.5),7.5,1.8334,4549277267,7,True
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (-4.5),-4.5,5.0,4549277395,7,False
17647625,North Carolina State Wolfpack vs. Louisville Cardinals,2026-10-03T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,North Carolina State Wolfpack (+8.5),8.5,1.8,4549277269,7,False
