event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Stanford Cardinal,,2.2,4532014715,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Georgia Tech,,1.5715,4532014716,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Stanford Cardinal (-7.5),-7.5,4.2,4532015104,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (+7.5),-7.5,1.2,4532015105,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Stanford Cardinal (-8.5),-8.5,4.4,4532015106,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Stanford Cardinal (-10.5),-10.5,5.0,4535459074,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (+8.5),-8.5,1.1819,4532015107,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (+9.5),-9.5,1.1819,4532036322,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (+10.5),-10.5,1.1429,4535459075,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (+11.5),-11.5,1.1334,4535561813,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (-10.5),10.5,3.25,4532015061,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Stanford Cardinal (+23.5),23.5,1.0715,4532015030,7,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (-23.5),23.5,7.5,4532015031,7,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Stanford Cardinal (+7.5),7.5,1.4,4532015032,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (-7.5),7.5,2.75,4532015033,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (-2.5),2.5,1.7143,4532015073,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Stanford Cardinal (+14.5),14.5,1.2,4532015178,0,False
17575393,Stanford Cardinal vs. Georgia Tech,2026-09-27T02:30:00Z,spread,Handicap (inclus prolongations),223,70799,Georgia Tech (-14.5),14.5,4.2,4532015179,0,False
