event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Eastern Washington Eagles,,1.5264,4558485475,0,False
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Cal Poly Mustangs,,2.3,4558485476,0,False
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Eastern Washington Eagles (-3.5),-3.5,1.8696,4558485642,0,True
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Cal Poly Mustangs (+3.5),-3.5,1.8,4558485643,0,True
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 60.5,60.5,1.8696,4560922848,0,True
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 58.5,58.5,1.6897,4558485644,7,False
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 58.5,58.5,2.05,4558485645,7,False
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 59.5,59.5,1.7693,4560918320,7,False
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 59.5,59.5,1.9091,4560918321,7,False
17804698,Eastern Washington Eagles vs. Cal Poly Mustangs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 60.5,60.5,1.8,4560922847,0,True
