event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,New Mexico St Aggies,,4.25,4531880450,7,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,NOUVEAU MEXIQUE,,1.1667,4531880451,7,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,New Mexico St Aggies (+7.5),7.5,2.2,4531880707,7,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,NOUVEAU MEXIQUE (-7.5),7.5,1.625,4531880708,7,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,New Mexico St Aggies (+15.5),15.5,1.625,4531880840,0,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,New Mexico St Aggies (-2.5),-2.5,4.75,4535497481,0,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,New Mexico St Aggies (+21.5),21.5,1.3334,4531880842,0,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,NOUVEAU MEXIQUE (-21.5),21.5,3.1,4531880843,0,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,NOUVEAU MEXIQUE (-15.5),15.5,2.2,4531880841,0,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,NOUVEAU MEXIQUE (-1.5),1.5,1.2223,4531880752,0,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,NOUVEAU MEXIQUE (+2.5),-2.5,1.1539,4535497482,0,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,NOUVEAU MEXIQUE (-10.5),10.5,1.8,4531880754,7,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,New Mexico St Aggies (+32.5),32.5,1.1,4533074991,7,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,New Mexico St Aggies (+1.5),1.5,4.0,4531880751,0,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,New Mexico St Aggies (+10.5),10.5,1.8696,4531880753,7,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,NOUVEAU MEXIQUE (-32.5),32.5,6.5,4533074992,7,False
17775592,New Mexico St Aggies vs. NOUVEAU MEXIQUE,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,New Mexico St Aggies (+11.5),11.5,1.8,4531880755,7,True
