contract_type,match,player,market_type,direction,gp_line,gp_selection,gp_price,pin_line_ref,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_odd_id
EXACT_OU,BUF Bills vs. LA Chargers,Josh Allen,playertotals-rushattempts,Over,7.5,Josh Allen (BUF) Plus de 7.5,1.9524,7.5,1.769,1.893434343434344,0.5281408375566817,3.114217124566543,4543123666
EXACT_OU,JAX Jaguars vs. NE Patriots,Drake Maye,playertotals-rushattempts,Over,5.5,Drake Maye (NE) Plus de 5.5,1.8696,5.5,1.694,1.8144230769230767,0.5511393746687865,3.041017488076325,4535337823
