event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,market_id,market_sv,odd_id,selection,line,price,odd_status,is_main_bet
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425546595,Plus de 47.5,47.5,2.65,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545957,Plus de 40.5,40.5,1.7143,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545952,Moins de 35.5,35.5,2.75,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545959,Plus de 41.5,41.5,1.8,0,True
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545954,Moins de 36.5,36.5,2.6,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4005603945,Plus de 38.5,38.5,1.625,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545961,Plus de 42.5,42.5,1.8696,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545963,Plus de 43.5,43.5,2.05,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545956,Moins de 37.5,37.5,2.35,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545965,Plus de 44.5,44.5,2.2,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4005603946,Moins de 38.5,38.5,2.2,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545958,Moins de 40.5,40.5,2.0,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545960,Moins de 41.5,41.5,1.8696,0,True
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545962,Moins de 42.5,42.5,1.8,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545964,Moins de 43.5,43.5,1.6897,0,False
16551432,CLE Browns vs. CAR Panthers,2026-09-27T17:00:00Z,total,Total (prolongations incluses),225,70803,1597092067,39.5,4425545966,Moins de 44.5,44.5,1.625,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,1574905150,,4005613297,DET Lions,,1.2858,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,1574905150,,4005613298,NY Jets,,3.4,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608123,NY Jets (+8),-8,1.6897,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588408,NY Jets (+11),-11,1.5264,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608125,NY Jets (+9),-9,1.6451,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588410,NY Jets (+12),-12,1.4762,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4005613467,DET Lions (-9.5),-9.5,2.15,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4005613468,NY Jets (+9.5),-9.5,1.6451,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588412,NY Jets (+13),-13,1.4348,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4471661992,DET Lions (-1),-1,1.3125,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4471661993,NY Jets (+1),-1,3.2,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608106,DET Lions (-10),-10,2.25,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608107,NY Jets (+10),-10,1.5715,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608118,DET Lions (-3),-3,1.4546,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588407,DET Lions (-11),-11,2.4,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608120,DET Lions (-6),-6,1.7693,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588409,DET Lions (-12),-12,2.55,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608122,DET Lions (-8),-8,2.05,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588411,DET Lions (-13),-13,2.65,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425608124,DET Lions (-9),-9,2.15,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588413,DET Lions (-7),-7,1.9091,0,False
