contract_type,match,player,market_type,direction,gp_line,gp_selection,gp_price,pin_line_ref,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_odd_id
EXACT_OU,NE Patriots	 vs. PIT Steelers,Rico Dowdle,playertotals-receptions,Over,2.5,Rico Dowdle (PIT) Plus de 2.5,2.1,2.5,1.847,1.9505918682449817,0.5126649076517151,7.6596306068601905,4496605355
EXACT_OU,NY Jets vs. GB Packers,Breece Hall,playertotals-rushattempts,Under,16.5,Breece Hall (NYJ) moins de 16.5,1.9524,16.5,1.763,1.8642156862745096,0.5364186168814095,4.730370759926372,4512292729
EXACT_OU,NE Patriots	 vs. PIT Steelers,Germie Bernard,playertotals-receptions,Under,1.5,Germie Bernard (PIT) moins de 1.5,1.9091,1.5,1.735,1.8341346153846152,0.54521625163827,4.087234600262124,4496607274
EXACT_OU,DAL Cowboys vs. WAS Commanders,Jacory Merritt,playertotals-rushattempts,Under,13.5,Jacory Merritt (WAS) moins de 13.5,1.7693,13.5,1.613,1.704366812227074,0.5867281578273124,3.809812964386383,4500360969
EXACT_OU,TB Buccaneers vs. CLE Browns,Quinshon Judkins,playertotals-rushattempts,Over,13.5,Quinshon Judkins (CLE) Plus de 13.5,1.9524,13.5,1.787,1.8890547263681596,0.5293652883855675,3.3532789043982048,4497826688
EXACT_OU,NE Patriots	 vs. PIT Steelers,D.K. Metcalf,playertotals-receptions,Under,4.5,D.K. Metcalf (PIT) moins de 4.5,1.9091,4.5,1.751,1.85,0.5405405405405406,3.194594594594591,4496605429
