contract_type,match,player,market_type,direction,gp_line,gp_selection,gp_price,pin_line_ref,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_odd_id
EXACT_OU,SF 49ers		 vs. MIA Dolphins,Christian McCaffrey,playertotals-receptions,Over,4.5,Christian McCaffrey (SF) Plus de 4.5,1.9524,4.5,1.793,1.878921568627451,0.5322201930602661,3.9106704930863545,4501345734
EXACT_OU,ARZ Cardinals vs. SEA Seahawks,Cooper Kupp,playertotals-receptions,Under,2.5,Cooper Kupp (SEA) moins de 2.5,1.7693,2.5,1.636,1.7144104803493447,0.5832908813041264,3.2016556291391,4504859456
EXACT_OU,DEN Broncos	 vs. JAX Jaguars,Bo Nix,playertotals-rushattempts,Over,4.5,Bo Nix (DEN) Plus de 4.5,2.0,4.5,1.854,1.9411167512690355,0.5151673640167365,3.0334728033472924,4505202728
EXACT_OU,DEN Broncos	 vs. JAX Jaguars,Jaylen Waddle,playertotals-receptions,Under,4.5,Jaylen Waddle (DEN) moins de 4.5,1.8696,4.5,1.735,1.818396226415094,0.5499351491569391,2.815875486381336,4505197753
EXACT_OU,LA Rams vs. NY Giants,Isaiah Likely,playertotals-receptions,Under,4.5,Isaiah Likely (NYG) moins de 4.5,1.8696,4.5,1.724,1.8209523809523809,0.549163179916318,2.6715481171548205,4500437429
EXACT_OU,DEN Broncos	 vs. JAX Jaguars,Adam Trautman,playertotals-receptions,Under,1.5,Adam Trautman (DEN) moins de 1.5,1.5715,1.5,1.467,1.5373626373626372,0.6504646175839887,2.220514653323802,4502055294
EXACT_OU,DAL Cowboys vs. WAS Commanders,Jayden Daniels,playertotals-passcompletions,Over,19.5,Jayden Daniels (WAS) Plus de 19.5,1.8334,19.5,1.714,1.7972093023255813,0.5564182194616978,2.0137163561076754,4497679328
