contract_type,match,player,market_type,direction,gp_line,gp_selection,gp_price,pin_line_ref,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_odd_id
EXACT_OU,HOU Texans vs. CIN Bengals,Samaje Perine,playertotals-rushattempts,Over,4.5,Samaje Perine (CIN) Plus de 4.5,2.15,4.5,1.699,1.8168269230769232,0.5504101614183646,18.33818470494839,4502341968
EXACT_OU,HOU Texans vs. CIN Bengals,Dalton Schultz,playertotals-receptions,Under,4.5,Dalton Schultz (HOU) moins de 4.5,2.55,4.5,2.11,2.255952380952381,0.4432717678100263,13.03430079155672,4511845553
EXACT_OU,ATL Falcons		 vs. CAR Panthers,Chuba Hubbard,playertotals-rushattempts,Over,13.5,Chuba Hubbard (CAR) Plus de 13.5,1.8696,13.5,1.641,1.7562211981566824,0.5694043558121227,6.455838362634458,4496690782
EXACT_OU,DEN Broncos	 vs. JAX Jaguars,Jakobi Meyers,playertotals-receptions,Over,3.5,Jakobi Meyers (JAX) Plus de 3.5,2.0,3.5,1.763,1.8859296482412056,0.530242472688516,6.048494537703197,4502055347
EXACT_OU,NY Jets vs. GB Packers,Breece Hall,playertotals-rushattempts,Under,16.5,Breece Hall (NYJ) moins de 16.5,1.9524,16.5,1.74,1.8613861386138613,0.5372340425531915,4.889574468085112,4512292729
EXACT_OU,DAL Cowboys vs. WAS Commanders,Jayden Daniels,playertotals-passcompletions,Over,19.5,Jayden Daniels (WAS) Plus de 19.5,1.8696,19.5,1.675,1.793838862559242,0.5574636723910171,4.2234081902245535,4497679328
EXACT_OU,SF 49ers		 vs. MIA Dolphins,Greg Dulcich,playertotals-receptions,Under,2.5,Greg Dulcich (MIA) moins de 2.5,1.7693,2.5,1.588,1.699559471365639,0.5883877656817003,4.10344738206323,4497121120
EXACT_OU,DEN Broncos	 vs. JAX Jaguars,Courtland Sutton,playertotals-receptions,Under,3.5,Courtland Sutton (DEN) moins de 3.5,2.0,3.5,1.8,1.926402470406588,0.5191023243387657,3.820464867753137,4502055100
EXACT_OU,SF 49ers		 vs. MIA Dolphins,Caleb Douglas,playertotals-receptions,Over,2.5,Caleb Douglas (MIA) Plus de 2.5,1.6897,2.5,1.534,1.6418410041841005,0.609072375127421,2.914959225280312,4497122325
