contract_type,match,player,market_type,direction,gp_line,gp_selection,gp_price,pin_line_ref,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_odd_id
EXACT_OU,NY Jets vs. GB Packers,Chris Brooks,playertotals-receptions,Under,1.5,Chris Brooks (GB) moins de 1.5,1.8696,1.5,1.68,1.7741935483870963,0.5636363636363637,5.377454545454552,4497177612
EXACT_OU,DAL Cowboys vs. WAS Commanders,Jacory Merritt,playertotals-rushattempts,Under,13.5,Jacory Merritt (WAS) moins de 13.5,1.7693,13.5,1.598,1.688793103448276,0.5921388463501787,4.7671260847371055,4500360969
EXACT_OU,NE Patriots	 vs. PIT Steelers,Germie Bernard,playertotals-receptions,Under,1.5,Germie Bernard (PIT) moins de 1.5,1.9091,1.5,1.735,1.8341346153846152,0.54521625163827,4.087234600262124,4496607274
EXACT_OU,TB Buccaneers vs. CLE Browns,Quinshon Judkins,playertotals-rushattempts,Over,13.5,Quinshon Judkins (CLE) Plus de 13.5,1.9524,13.5,1.787,1.8890547263681596,0.5293652883855675,3.3532789043982048,4497826688
EXACT_OU,NY Jets vs. GB Packers,Mason Taylor,playertotals-receptions,Over,2.5,Mason Taylor (NYJ) Plus de 2.5,2.1,2.5,1.925,2.0338345864661656,0.4916820702402957,3.2532347504621084,4500148690
EXACT_OU,NE Patriots	 vs. PIT Steelers,D.K. Metcalf,playertotals-receptions,Under,4.5,D.K. Metcalf (PIT) moins de 4.5,1.9091,4.5,1.751,1.85,0.5405405405405406,3.194594594594591,4496605429
EXACT_OU,NY Jets vs. GB Packers,Jayden Reed,playertotals-receptions,Over,3.5,Jayden Reed (GB) Plus de 3.5,2.15,3.5,1.98,2.092112520683949,0.4779857632480885,2.7669390983390274,4497177557
