contract_type,match,player,market_type,direction,gp_line,gp_selection,gp_price,pin_line_ref,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_odd_id
EXACT_OU,HOU Texans vs. CIN Bengals,Samaje Perine,playertotals-rushattempts,Over,4.5,Samaje Perine (CIN) Plus de 4.5,2.15,4.5,1.699,1.8168269230769232,0.5504101614183646,18.33818470494839,4502341968
EXACT_OU,TB Buccaneers vs. CLE Browns,Quinshon Judkins,playertotals-rushattempts,Over,13.5,Quinshon Judkins (CLE) Plus de 13.5,2.0,13.5,1.735,1.8589108910891088,0.5379494007989348,7.589880159786966,4497826688
EXACT_OU,LA Chargers	 vs. LV Raiders,David Njoku,playertotals-receptions,Over,2.5,David Njoku (LAC) Plus de 2.5,1.8696,2.5,1.684,1.8019047619047617,0.5549682875264271,3.756871035940823,4501601953
EXACT_OU,SF 49ers		 vs. MIA Dolphins,Greg Dulcich,playertotals-receptions,Under,2.5,Greg Dulcich (MIA) moins de 2.5,1.7693,2.5,1.598,1.7102222222222223,0.5847193347193347,3.4543918918918948,4497121120
EXACT_OU,BAL Ravens vs. NO Saints,Tyler Shough,playertotals-interceptions,Under,0.5,Tyler Shough (NOS) moins de 0.5,1.8696,0.5,1.689,1.808133971291866,0.5530563641174914,3.399417835406182,4523824213
EXACT_OU,NY Jets vs. GB Packers,Mason Taylor,playertotals-receptions,Over,2.5,Mason Taylor (NYJ) Plus de 2.5,2.1,2.5,1.9,2.032608695652174,0.4919786096256684,3.3155080213903787,4500148690
EXACT_OU,ARZ Cardinals vs. SEA Seahawks,Cooper Kupp,playertotals-receptions,Under,2.5,Cooper Kupp (SEA) moins de 2.5,1.7693,2.5,1.602,1.7151785714285714,0.5830296720458095,3.1554398750650803,4504859456
EXACT_OU,DEN Broncos	 vs. JAX Jaguars,Adam Trautman,playertotals-receptions,Under,1.5,Adam Trautman (DEN) moins de 1.5,1.5715,1.5,1.434,1.5350746268656714,0.6514341273699563,2.372873116188634,4502055294
