match_gp,player,market_type,side,line,gp_selection,gp_price,pin_player,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_market,gp_odd_id,pin_fixture_id
SF 49ers		 vs. ARZ Cardinals,Christian McCaffrey,playertotals-rushattempts,Over,13.5,Christian McCaffrey (SF) Plus de 13.5,1.8696,"McCaffrey, Christian",1.819,1.9233502538071066,0.5199261018738454,-2.794615993665872,Joueur tentative de gain par la course (prolongations incluses),4539893605,id1400003171515832
NY Giants vs. TEN Titans,Tony Pollard,playertotals-rushattempts,Over,13.5,Tony Pollard (TEN) Plus de 13.5,1.8696,"Pollard, Tony",1.819,1.9233502538071066,0.5199261018738454,-2.794615993665872,Joueur tentative de gain par la course (prolongations incluses),4539685086,id1400003171515826
NO Saints	 vs. LV Raiders,Tyler Shough,playertotals-tdpasses,Under,1.5,Tyler Shough (NO) moins de 1.5,1.7693,"Shough, Tyler",1.724,1.8209523809523809,0.549163179916318,-2.8365585774058455,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535359442,id1400003171515836
PIT Steelers		 vs. CIN Bengals,Aaron Rodgers,playertotals-interceptions,Over,0.5,Aaron Rodgers (PIT) Plus de 0.5,1.8334,"Rodgers, Aaron",1.787,1.8890547263681594,0.5293652883855675,-2.9461680273900615,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4546706204,id1400003171515828
CLE Browns vs. CAR Panthers,Denzel Boston,playertotals-receptions,Over,3.5,Denzel Boston (CLE) Plus de 3.5,2.0,"Boston, Denzel",1.952,2.0608695652173914,0.4852320675105485,-2.9535864978903037,Total de réceptions Plus/Moins(Incl. Prolongations),4537107565,id1400003171515812
DEN Broncos	 vs. LA Rams,Terrance Ferguson,playertotals-receptions,Over,3.5,Terrance Ferguson (LAR) Plus de 3.5,1.5715,"Ferguson, Terrance",1.534,1.6210526315789473,0.6168831168831169,-3.056818181818177,Total de réceptions Plus/Moins(Incl. Prolongations),4543739522,id1400003171515838
CLE Browns vs. CAR Panthers,Harold Fannin,playertotals-receptions,Under,3.5,Harold Fannin (CLE) moins de 3.5,2.15,"Fannin, Harold",2.1,2.2180974477958237,0.45083682008368203,-3.070083682008362,Total de réceptions Plus/Moins(Incl. Prolongations),4548714164,id1400003171515812
WAS Commanders		 vs. SEA Seahawks,Sam Darnold,playertotals-tdpasses,Under,1.5,Sam Darnold (SEA) moins de 1.5,1.8334,"Darnold, Sam",1.793,1.892039800995025,0.528530107809624,-3.099290034183544,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4539464160,id1400003171515830
PIT Steelers		 vs. CIN Bengals,Darnell Washington,playertotals-receptions,Under,1.5,Darnell Washington (PIT) moins de 1.5,1.9091,"Washington, Darnell",1.869,1.974960876369327,0.506339144215531,-3.3347939778129887,Total de réceptions Plus/Moins(Incl. Prolongations),4535007940,id1400003171515828
JAX Jaguars vs. NE Patriots,Parker Washington,playertotals-receptions,Over,4.5,Parker Washington (JAX) Plus de 4.5,1.6667,"Washington, Parker",1.632,1.7253333333333332,0.5795981452859351,-3.398377125193186,Total de réceptions Plus/Moins(Incl. Prolongations),4537730755,id1400003171515822
WAS Commanders		 vs. SEA Seahawks,Stefon Diggs,playertotals-receptions,Over,3.5,Stefon Diggs (WAS) Plus de 3.5,1.6667,"Diggs, Stefon",1.632,1.7253333333333332,0.5795981452859351,-3.398377125193186,Total de réceptions Plus/Moins(Incl. Prolongations),4535398859,id1400003171515830
CLE Browns vs. CAR Panthers,Deshaun Watson,playertotals-interceptions,Over,0.5,Deshaun Watson (CLE) Plus de 0.5,1.8334,"Watson, Deshaun",1.8,1.9000000000000001,0.5263157894736842,-3.5052631578947446,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4551539789,id1400003171515812
MIA Dolphins vs. KC Chiefs,Chris Bell,playertotals-receptions,Under,1.5,Chris Bell (MIA) moins de 1.5,2.05,"Bell, Chris",2.01,2.1247901510912137,0.47063471161443254,-3.519884119041339,Total de réceptions Plus/Moins(Incl. Prolongations),4535970442,id1400003171515824
NO Saints	 vs. LV Raiders,Brock Bowers,playertotals-receptions,Under,4.5,Brock Bowers (LV) moins de 4.5,1.7693,"Bowers, Brock",1.735,1.8341346153846152,0.54521625163827,-3.534888597640873,Total de réceptions Plus/Moins(Incl. Prolongations),4539794851,id1400003171515836
IND Colts	 vs. HOU Texans,Darius Slayton,playertotals-receptions,Under,1.5,Darius Slayton (IND) moins de 1.5,1.5264,"Slayton, Darius",1.497,1.5824902723735408,0.6319154167691173,-3.5444307843619294,Total de réceptions Plus/Moins(Incl. Prolongations),4543315080,id1400003171515820
NY Giants vs. TEN Titans,Cameron Skattebo,playertotals-receptions,Under,2.5,Cameron Skattebo (NYG) moins de 2.5,1.5264,"Skattebo, Cameron",1.497,1.5824902723735408,0.6319154167691173,-3.5444307843619294,Total de réceptions Plus/Moins(Incl. Prolongations),4543403251,id1400003171515826
NY Giants vs. TEN Titans,Elic Ayomanor,playertotals-receivingyards,Under,14.5,Elic Ayomanor (TEN) moins de 14.5,1.8696,"Ayomanor, Elic",1.84,1.9426229508196724,0.5147679324894514,-3.7589873417721686,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4544268975,id1400003171515826
PIT Steelers		 vs. CIN Bengals,Mike Gesicki,playertotals-receptions,Over,2.5,Mike Gesicki (CIN) Plus de 2.5,1.8696,"Gesicki, Mike",1.84,1.9426229508196724,0.5147679324894514,-3.7589873417721686,Total de réceptions Plus/Moins(Incl. Prolongations),4535006820,id1400003171515828
IND Colts	 vs. HOU Texans,C.J. Stroud,playertotals-passcompletions,Over,20.5,C.J. Stroud (HOU) Plus de 20.5,1.8696,"Stroud, C.J.",1.84,1.9426229508196724,0.5147679324894514,-3.7589873417721686,"Passes complétées, Joueur (prolongations incluses) ",4535966418,id1400003171515820
DET Lions vs. NY Jets,Geno Smith,playertotals-interceptions,Over,0.5,Geno Smith (NYJ) Plus de 0.5,1.8334,"Smith, Geno",1.806,1.9075376884422108,0.5242360379346681,-3.886564805057957,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4546648157,id1400003171515818
DET Lions vs. NY Jets,Garrett Wilson,playertotals-receptions,Under,5.5,Garrett Wilson (NYJ) moins de 5.5,2.1,"Wilson, Garrett",2.07,2.185567010309278,0.45754716981132076,-3.915094339622638,Total de réceptions Plus/Moins(Incl. Prolongations),4538859503,id1400003171515818
NO Saints	 vs. LV Raiders,Tyler Shough,playertotals-interceptions,Over,0.5,Tyler Shough (NOS) Plus de 0.5,2.05,"Shough, Tyler",2.02,2.134194272880404,0.4685609050249935,-3.94501446987634,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4546727984,id1400003171515836
IND Colts	 vs. HOU Texans,David Montgomery,playertotals-rushattempts,Over,11.5,David Montgomery (HOU) Plus de 11.5,1.7408,"Montgomery, David",1.714,1.8123222748815166,0.5517782426778243,-3.94644351464436,Joueur tentative de gain par la course (prolongations incluses),4537106986,id1400003171515820
DAL Cowboys vs. BAL Ravens,Dak Prescott,playertotals-rushattempts,Over,3.5,Dak Prescott (DAL) Plus de 3.5,2.0,"Prescott, Dak",1.97,2.0830126443100605,0.48007389812615464,-3.9852203747690718,Joueur tentative de gain par la course (prolongations incluses),4537104222,id1400003171451946
JAX Jaguars vs. NE Patriots,Drake Maye,playertotals-tdpasses,Under,1.5,Drake Maye (NE) moins de 1.5,1.5264,"Maye, Drake",1.505,1.5901960784313727,0.6288532675709001,-4.0118372379778116,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535337768,id1400003171515822
CLE Browns vs. CAR Panthers,Chuba Hubbard,playertotals-receptions,Under,2.5,Chuba Hubbard (CAR) moins de 2.5,1.7693,"Hubbard, Chuba",1.746,1.8434782608695655,0.5424528301886792,-4.023820754716989,Total de réceptions Plus/Moins(Incl. Prolongations),4535260305,id1400003171515812
DET Lions vs. NY Jets,Jared Goff,playertotals-interceptions,Over,0.5,Jared Goff (DET) Plus de 0.5,2.3,"Goff, Jared",2.27,2.396923076923077,0.417201540436457,-4.0436456996148955,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4546648151,id1400003171515818
NO Saints	 vs. LV Raiders,Chris Olave,playertotals-receptions,Over,5.5,Chris Olave (NO) Plus de 5.5,1.625,"Olave, Chris",1.602,1.6935064935064934,0.5904907975460123,-4.045245398773001,Total de réceptions Plus/Moins(Incl. Prolongations),4538688174,id1400003171515836
NY Giants vs. TEN Titans,Carnell Tate,playertotals-receptions,Over,3.5,Carnell Tate (TEN) Plus de 3.5,2.1,"Tate, Carnell",2.07,2.1896551724137927,0.45669291338582685,-4.094488188976353,Total de réceptions Plus/Moins(Incl. Prolongations),4544264818,id1400003171515826
CLE Browns vs. CAR Panthers,Bryce Young,playertotals-rushattempts,Over,3.5,Bryce Young (CAR) Plus de 3.5,1.9091,"Young, Bryce",1.884,1.991578947368421,0.5021141649048626,-4.1413847780126805,Joueur tentative de gain par la course (prolongations incluses),4535260846,id1400003171515812
DAL Cowboys vs. BAL Ravens,Derrick Henry,playertotals-receptions,Under,1.5,Derrick Henry (BAL) moins de 1.5,1.6897,"Henry, Derrick",1.671,1.763013698630137,0.5672105672105672,-4.1584304584304626,Total de réceptions Plus/Moins(Incl. Prolongations),4536204069,id1400003171451946
PIT Steelers		 vs. CIN Bengals,Chase Brown,playertotals-receptions,Under,3.5,Chase Brown (CIN) moins de 3.5,1.7693,"Brown, Chase",1.746,1.8475728155339808,0.5412506568575932,-4.236521282186024,Total de réceptions Plus/Moins(Incl. Prolongations),4535007446,id1400003171515828
CHI Bears	 vs. PHI Eagles,Devonta Smith,playertotals-receptions,Over,5.5,Devonta Smith (PHI) Plus de 5.5,1.9524,"Smith, DeVonta",1.909,2.0414620840152757,0.48984500267236764,-4.3626616782469485,Total de réceptions Plus/Moins(Incl. Prolongations),4538964904,id1400003171515840
DET Lions vs. NY Jets,Kenyon Sadiq,playertotals-receptions,Over,2.5,Kenyon Sadiq (NYJ) Plus de 2.5,1.6667,"Sadiq, Kenyon",1.649,1.7427927927927929,0.57379167743603,-4.366141121736877,Total de réceptions Plus/Moins(Incl. Prolongations),4538896989,id1400003171515818
IND Colts	 vs. HOU Texans,Jonathan Taylor,playertotals-receptions,Under,2.5,Jonathan Taylor (IND) moins de 2.5,2.25,"Taylor, Jonathan",2.23,2.3556231003039514,0.42451612903225805,-4.483870967741943,Total de réceptions Plus/Moins(Incl. Prolongations),4543490023,id1400003171515820
CLE Browns vs. CAR Panthers,Quinshon Judkins,playertotals-receptions,Over,2.5,Quinshon Judkins (CLE) Plus de 2.5,2.1,"Judkins, Quinshon",2.08,2.1988472622478388,0.45478374836172997,-4.495412844036705,Total de réceptions Plus/Moins(Incl. Prolongations),4537107589,id1400003171515812
TB Buccaneers vs. MIN Vikings,Jauan Jennings,playertotals-receptions,Over,1.5,Jauan Jennings (MIN) Plus de 1.5,2.1,"Jennings, Jauan",2.08,2.1988472622478388,0.45478374836172997,-4.495412844036705,Total de réceptions Plus/Moins(Incl. Prolongations),4535257716,id1400003171515834
PIT Steelers		 vs. CIN Bengals,Roman Wilson,playertotals-receptions,Over,2.5,Roman Wilson (PIT) Plus de 2.5,2.1,"Wilson, Roman",2.08,2.1988472622478388,0.45478374836172997,-4.495412844036705,Total de réceptions Plus/Moins(Incl. Prolongations),4535008066,id1400003171515828
