event_id,match,player,short_name,market,market_type_id,sport_market_id,child_market_id,market_sv,odd_id,selection,line,raw_sv,price,odd_status,is_main_bet
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000160,231+,231+,KC|dst:player:156564,2.05,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000161,241+,241+,KC|dst:player:156564,2.3,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000162,251+,251+,KC|dst:player:156564,2.6,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000163,261+,261+,KC|dst:player:156564,2.95,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000164,271+,271+,KC|dst:player:156564,3.4,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000165,281+,281+,KC|dst:player:156564,4.0,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000166,291+,291+,KC|dst:player:156564,4.75,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000167,301+,301+,KC|dst:player:156564,5.75,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000168,311+,311+,KC|dst:player:156564,6.75,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000169,321+,321+,KC|dst:player:156564,8.5,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000170,331+,331+,KC|dst:player:156564,11.0,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000171,341+,341+,KC|dst:player:156564,13.0,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000172,351+,351+,KC|dst:player:156564,17.0,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000173,361+,361+,KC|dst:player:156564,21.0,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000174,211+,211+,KC|dst:player:156564,1.6471,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000175,201+,201+,KC|dst:player:156564,1.4762,0,False
16535421,KC Chiefs vs. IND Colts,Patrick Mahomes,Patrick Mahomes (KC),Joueur total de yards par la passe (Patrick Mahomes (KC))(prolongations incluses),2136,72891,1735705004,KC|dst:player:156564,4512000159,221+,221+,KC|dst:player:156564,1.8334,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599106,217+,217+,IND|dst:player:476374,1.8334,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599107,227+,227+,IND|dst:player:476374,2.05,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599108,237+,237+,IND|dst:player:476374,2.3,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599109,247+,247+,IND|dst:player:476374,2.55,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599110,257+,257+,IND|dst:player:476374,2.9,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599111,267+,267+,IND|dst:player:476374,3.4,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599112,277+,277+,IND|dst:player:476374,3.85,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599113,287+,287+,IND|dst:player:476374,4.5,0,False
16535421,KC Chiefs vs. IND Colts,Daniel Jones,Daniel Jones (IND),Joueur total de yards par la passe (Daniel Jones (IND))(prolongations incluses),2136,72891,1735292063,IND|dst:player:476374,4523599114,297+,297+,IND|dst:player:476374,5.5,0,False
