match_gp,player,market_type,side,line,gp_selection,gp_price,pin_player,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_market,gp_odd_id,pin_fixture_id
BUF Bills vs. LA Chargers,Tre Harris,playertotals-receivingyards,Under,33.5,Tre Harris (LAC) moins de 33.5,1.8334,"Harris, Tre",1.877,2.0,0.5,-8.330000000000004,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4543324875,id1400003171515810
GB Packers	 vs. ATL Falcons,Matthew Golden,playertotals-receivingyards,Under,52.5,Matthew Golden (GB) moins de 52.5,1.8334,"Golden, Matthew",1.869,2.0,0.5,-8.330000000000004,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4538006861,id1400003171515808
GB Packers	 vs. ATL Falcons,Kaleb Johnson,playertotals-rushyards,Over,36.5,Kaleb Johnson (GB) Plus de 36.5,1.8334,"Johnson, Kaleb",1.877,2.0,0.5,-8.330000000000004,Total de yards à la course du joueur Plus/Moins (Incl. Prolongations),4537992482,id1400003171515808
DAL Cowboys vs. BAL Ravens,George Pickens,playertotals-receivingyards,Over,59.5,George Pickens (DAL) Plus de 59.5,1.8334,"Pickens, George",1.877,2.0,0.5,-8.330000000000004,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4539537853,id1400003171451946
BUF Bills vs. LA Chargers,Quentin Johnston,playertotals-receptions,Under,3.5,Quentin Johnston (LAC) moins de 3.5,1.5264,"Johnston, Quentin",1.561,1.6728448275862071,0.5977840762690028,-8.754238598299423,Total de réceptions Plus/Moins(Incl. Prolongations),4535357246,id1400003171515810
DAL Cowboys vs. BAL Ravens,Lamar Jackson,playertotals-tdpasses,Over,1.5,Lamar Jackson (BAL) Plus de 1.5,1.6667,"Jackson, Lamar",1.714,1.8320388349514563,0.5458399576046635,-9.024854266030724,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4536204316,id1400003171451946
DAL Cowboys vs. BAL Ravens,Lamar Jackson,playertotals-tdpasses,Under,1.5,Lamar Jackson (BAL) moins de 1.5,2.0,"Jackson, Lamar",2.06,2.201866977829638,0.4541600423953365,-9.167991520932695,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4536204317,id1400003171451946
GB Packers	 vs. ATL Falcons,Matthew Golden,playertotals-receptions,Under,4.5,Matthew Golden (GB) moins de 4.5,1.625,"Golden, Matthew",1.675,1.7900943396226412,0.5586297760210804,-9.222661396574427,Total de réceptions Plus/Moins(Incl. Prolongations),4535867643,id1400003171515808
BUF Bills vs. LA Chargers,Quentin Johnston,playertotals-receptions,Over,3.5,Quentin Johnston (LAC) Plus de 3.5,2.25,"Johnston, Quentin",2.32,2.4862267777065985,0.4022159237309971,-9.50141716052565,Total de réceptions Plus/Moins(Incl. Prolongations),4535357245,id1400003171515810
GB Packers	 vs. ATL Falcons,Matthew Golden,playertotals-receptions,Over,4.5,Matthew Golden (GB) Plus de 4.5,2.05,"Golden, Matthew",2.12,2.2656716417910445,0.4413702239789197,-9.519104084321473,Total de réceptions Plus/Moins(Incl. Prolongations),4535867642,id1400003171515808
DAL Cowboys vs. BAL Ravens,Javonte Williams,playertotals-receptions,Over,2.5,Javonte Williams (DAL) Plus de 2.5,1.5264,"Williams, Javonte",1.581,1.6934210526315792,0.5905205905205905,-9.862937062937071,Total de réceptions Plus/Moins(Incl. Prolongations),4536204786,id1400003171451946
GB Packers	 vs. ATL Falcons,Bijan Robinson,playertotals-receptions,Under,4.5,Bijan Robinson (ATL) moins de 4.5,1.9091,"Robinson, Bijan",1.98,2.1192764273600906,0.47185916244331816,-9.917367297946134,Total de réceptions Plus/Moins(Incl. Prolongations),4535876784,id1400003171515808
DAL Cowboys vs. BAL Ravens,George Pickens,playertotals-receivingyards,Under,59.5,George Pickens (DAL) moins de 59.5,1.8,"Pickens, George",1.877,2.0,0.5,-9.999999999999998,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4539537854,id1400003171451946
BUF Bills vs. LA Chargers,Tre Harris,playertotals-receivingyards,Over,33.5,Tre Harris (LAC) Plus de 33.5,1.8,"Harris, Tre",1.877,2.0,0.5,-9.999999999999998,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4543324874,id1400003171515810
GB Packers	 vs. ATL Falcons,Kaleb Johnson,playertotals-rushyards,Under,36.5,Kaleb Johnson (GB) moins de 36.5,1.8,"Johnson, Kaleb",1.877,2.0,0.5,-9.999999999999998,Total de yards à la course du joueur Plus/Moins (Incl. Prolongations),4537992483,id1400003171515808
GB Packers	 vs. ATL Falcons,Matthew Golden,playertotals-receivingyards,Over,52.5,Matthew Golden (GB) Plus de 52.5,1.8,"Golden, Matthew",1.869,2.0,0.5,-9.999999999999998,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4538006860,id1400003171515808
GB Packers	 vs. ATL Falcons,Drake London,playertotals-receptions,Under,5.5,Drake London (ATL) moins de 5.5,1.625,"London, Drake",1.694,1.8105263157894742,0.5523255813953487,-10.247093023255838,Total de réceptions Plus/Moins(Incl. Prolongations),4539705803,id1400003171515808
DAL Cowboys vs. BAL Ravens,Dak Prescott,playertotals-tdpasses,Over,1.5,Dak Prescott (DAL) Plus de 1.5,1.625,"Prescott, Dak",1.694,1.8144230769230767,0.5511393746687865,-10.439851616322194,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4536203897,id1400003171451946
BUF Bills vs. LA Chargers,Josh Allen,playertotals-tdpasses,Under,1.5,Josh Allen (BUF) moins de 1.5,2.0,"Allen, Josh",2.1,2.2470308788598574,0.445031712473573,-10.993657505285404,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535356044,id1400003171515810
DAL Cowboys vs. BAL Ravens,Lamar Jackson,playertotals-rushyards,Over,36.5,Lamar Jackson (BAL) Plus de 36.5,1.7693,"Jackson, Lamar",1.862,1.9920085242408097,0.5020058839261835,-11.180098956940343,Total de yards à la course du joueur Plus/Moins (Incl. Prolongations),4543800429,id1400003171451946
DAL Cowboys vs. BAL Ravens,CeeDee Lamb,playertotals-receptions,Under,6.5,CeeDee Lamb (DAL) moins de 6.5,2.05,"Lamb, CeeDee",2.16,2.3098847786537293,0.4329220267786821,-11.250984510370177,Total de réceptions Plus/Moins(Incl. Prolongations),4541066265,id1400003171451946
GB Packers	 vs. ATL Falcons,Jordan Love,playertotals-tdpasses,Under,1.5,Jordan Love (GB) moins de 1.5,1.8696,"Love, Jordan",1.98,2.1192764273600906,0.47185916244331816,-11.781210989597234,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535056981,id1400003171515808
GB Packers	 vs. ATL Falcons,Michael Penix,playertotals-tdpasses,Over,1.5,Michael Penix (ATL) Plus de 1.5,2.8,"Penix, Michael",2.98,3.1863536316947907,0.3138383605802441,-12.125259037531656,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535057565,id1400003171515808
BUF Bills vs. LA Chargers,Justin Herbert,playertotals-tdpasses,Over,1.5,Justin Herbert (LAC) Plus de 1.5,2.2,"Herbert, Justin",2.34,2.504823151125402,0.3992297817715019,-12.169448010269567,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535356447,id1400003171515810
BUF Bills vs. LA Chargers,Omarion Hampton,playertotals-receptions,Over,1.5,Omarion Hampton (LAC) Plus de 1.5,1.5715,"Hampton, Omarion",1.675,1.7900943396226412,0.5586297760210804,-12.211330698287215,Total de réceptions Plus/Moins(Incl. Prolongations),4543309701,id1400003171515810
GB Packers	 vs. ATL Falcons,Tucker Kraft,playertotals-receptions,Under,3.5,Tucker Kraft (GB) moins de 3.5,2.1,"Kraft, Tucker",2.24,2.3982521847690386,0.41697032795419053,-12.43623112961998,Total de réceptions Plus/Moins(Incl. Prolongations),4535058115,id1400003171515808
BUF Bills vs. LA Chargers,Tre Harris,playertotals-receptions,Under,2.5,Tre Harris (LAC) moins de 2.5,2.1,"Harris, Tre",2.24,2.3982521847690386,0.41697032795419053,-12.43623112961998,Total de réceptions Plus/Moins(Incl. Prolongations),4535357291,id1400003171515810
GB Packers	 vs. ATL Falcons,Michael Penix,playertotals-passcompletions,Over,19.5,Michael Penix (ATL) Plus de 19.5,1.8696,"Penix, Michael",2.02,2.164265129682997,0.4620505992010653,-13.615019973368836,"Passes complétées, Joueur (prolongations incluses) ",4535895986,id1400003171515808
GB Packers	 vs. ATL Falcons,Jordan Love,playertotals-interceptions,Under,0.5,Jordan Love (GB) moins de 0.5,1.6667,"Love, Jordan",1.826,1.952529994783516,0.5121560245792145,-14.638955383382314,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4537932856,id1400003171515808
GB Packers	 vs. ATL Falcons,Kyle Pitts,playertotals-receptions,Under,3.5,Kyle Pitts (ATL) moins de 3.5,1.8334,"Pitts, Kyle",2.01,2.1512027491408934,0.46485623003194887,-14.7732587859425,Total de réceptions Plus/Moins(Incl. Prolongations),4535057802,id1400003171515808
BUF Bills vs. LA Chargers,Ladd McConkey,playertotals-receptions,Over,4.5,Ladd McConkey (LAC) Plus de 4.5,1.9524,"McConkey, Ladd",2.18,2.332518337408313,0.42872117400419285,-16.296477987421387,Total de réceptions Plus/Moins(Incl. Prolongations),4543321981,id1400003171515810
GB Packers	 vs. ATL Falcons,Christian Watson,playertotals-receptions,Under,4.5,Christian Watson (GB) moins de 4.5,1.7693,"Watson, Christian",1.98,2.1154929577464787,0.47270306258322237,-16.364647137150467,Total de réceptions Plus/Moins(Incl. Prolongations),4535939175,id1400003171515808
GB Packers	 vs. ATL Falcons,Bijan Robinson,playertotals-rushattempts,Under,17.5,Bijan Robinson (ATL) moins de 17.5,1.7693,"Robinson, Bijan",1.98,2.1192764273600906,0.47185916244331816,-16.513958388903717,Joueur tentative de gain par la course (prolongations incluses),4535058344,id1400003171515808
GB Packers	 vs. ATL Falcons,Michael Penix,playertotals-passattempts,Over,31.5,Michael Penix (ATL) Plus de 31.5,1.7408,"Penix, Michael",1.98,2.1192764273600906,0.47185916244331816,-17.858757001867176,Tentatives de passes du joueur Plus/Moins (Incl. Prolongations),4536112195,id1400003171515808
GB Packers	 vs. ATL Falcons,Chris Brooks,playertotals-rushyards,Over,16.5,Chris Brooks (GB) Plus de 16.5,1.7693,"Brooks, Chris",2.03,2.170028818443804,0.46082337317397076,-18.46652058432935,Total de yards à la course du joueur Plus/Moins (Incl. Prolongations),4539711908,id1400003171515808
DAL Cowboys vs. BAL Ravens,Jake Ferguson,playertotals-receptions,Under,3.5,Jake Ferguson (DAL) moins de 3.5,1.6667,"Ferguson, Jake",1.925,2.05827377680044,0.48584401709401703,-19.024377670940172,Total de réceptions Plus/Moins(Incl. Prolongations),4536204731,id1400003171451946
GB Packers	 vs. ATL Falcons,Jahan Dotson,playertotals-receptions,Under,1.5,Jahan Dotson (ATL) moins de 1.5,1.9091,"Dotson, Jahan",2.22,2.3729128014842304,0.42142298670836587,-19.546137607505877,Total de réceptions Plus/Moins(Incl. Prolongations),4536003684,id1400003171515808
