match_gp,player,market_type,side,line,gp_selection,gp_price,pin_player,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_market,gp_odd_id,pin_fixture_id
DAL Cowboys vs. BAL Ravens,Jake Ferguson,playertotals-receptions,Over,3.5,Jake Ferguson (DAL) Plus de 3.5,2.0,"Ferguson, Jake",1.819,1.9449350649350647,0.514155982905983,2.8311965811965933,Total de réceptions Plus/Moins(Incl. Prolongations),4536204730,id1400003171451946
DET Lions vs. NY Jets,Sam LaPorta,playertotals-receptions,Under,4.5,Sam LaPorta (DET) moins de 4.5,2.05,"LaPorta, Sam",1.877,2.0,0.5,2.499999999999991,Total de réceptions Plus/Moins(Incl. Prolongations),4535060030,id1400003171515818
NO Saints	 vs. LV Raiders,Juwan Johnson,playertotals-receptions,Over,3.5,Juwan Johnson (NO) Plus de 3.5,2.15,"Johnson, Juwan",1.98,2.1192764273600906,0.47185916244331816,1.4497199253133974,Total de réceptions Plus/Moins(Incl. Prolongations),4535358452,id1400003171515836
CLE Browns vs. CAR Panthers,Deshaun Watson,playertotals-rushattempts,Over,5.5,Deshaun Watson (CLE) Plus de 5.5,1.8696,"Watson, Deshaun",1.724,1.8450980392156864,0.5419766206163655,1.32794899043569,Joueur tentative de gain par la course (prolongations incluses),4543428658,id1400003171515812
SF 49ers		 vs. ARZ Cardinals,Jacoby Brissett,playertotals-tdpasses,Under,1.5,Jacoby Brissett (ARI) moins de 1.5,1.5264,"Brissett, Jacoby",1.408,1.506474820143885,0.6638013371537727,1.322636103151864,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535377147,id1400003171515832
NY Giants vs. TEN Titans,Wan'dale Robinson,playertotals-receptions,Over,3.5,Wan'dale Robinson (TEN) Plus de 3.5,2.1,"Robinson, Wan'dale",1.943,2.0794444444444444,0.48089767566123426,0.9885118888592004,Total de réceptions Plus/Moins(Incl. Prolongations),4539685925,id1400003171515826
CLE Browns vs. CAR Panthers,Bryce Young,playertotals-rushattempts,Over,3.5,Bryce Young (CAR) Plus de 3.5,1.9524,"Young, Bryce",1.819,1.9449350649350647,0.514155982905983,0.3838141025641173,Joueur tentative de gain par la course (prolongations incluses),4535260846,id1400003171515812
CLE Browns vs. CAR Panthers,Harold Fannin,playertotals-receptions,Under,3.5,Harold Fannin (CLE) moins de 3.5,2.2,"Fannin, Harold",2.06,2.201866977829638,0.4541600423953365,-0.08479067302595844,Total de réceptions Plus/Moins(Incl. Prolongations),4548714164,id1400003171515812
TB Buccaneers vs. MIN Vikings,Kyler Murray,playertotals-passcompletions,Under,19.5,Kyler Murray (MIN) moins de 19.5,1.8696,"Murray, Kyler",1.751,1.8754999999999997,0.5331911490269262,-0.31458277792587586,"Passes complétées, Joueur (prolongations incluses) ",4535392719,id1400003171515834
GB Packers	 vs. ATL Falcons,Chris Brooks,playertotals-receptions,Over,1.5,Chris Brooks (GB) Plus de 1.5,2.55,"Brooks, Chris",2.44,2.560102301790281,0.39060939060939065,-0.39460539460539623,Total de réceptions Plus/Moins(Incl. Prolongations),4535057891,id1400003171515808
DAL Cowboys vs. BAL Ravens,CeeDee Lamb,playertotals-receptions,Over,6.5,CeeDee Lamb (DAL) Plus de 6.5,1.9524,"Lamb, CeeDee",1.833,1.960188580408591,0.5101549973276323,-0.39733832175308237,Total de réceptions Plus/Moins(Incl. Prolongations),4541066264,id1400003171451946
JAX Jaguars vs. NE Patriots,Bhayshul Tuten,playertotals-receptions,Under,1.5,Bhayshul Tuten (JAX) moins de 1.5,2.05,"Tuten, Bhayshul",1.925,2.05827377680044,0.48584401709401703,-0.4019764957265193,Total de réceptions Plus/Moins(Incl. Prolongations),4535338247,id1400003171515822
BUF Bills vs. LA Chargers,James Cook,playertotals-receptions,Under,1.5,James Cook (BUF) moins de 1.5,2.3,"Cook, James",2.16,2.3098847786537293,0.4329220267786821,-0.42793384090312747,Total de réceptions Plus/Moins(Incl. Prolongations),4537566366,id1400003171515810
GB Packers	 vs. ATL Falcons,Skyy Moore,playertotals-receptions,Over,1.5,Skyy Moore (GB) Plus de 1.5,2.4,"Moore, Skyy",2.31,2.4215384615384616,0.4129606099110546,-0.8894536213469029,Total de réceptions Plus/Moins(Incl. Prolongations),4537101248,id1400003171515808
GB Packers	 vs. ATL Falcons,Kyle Pitts,playertotals-receptions,Over,3.5,Kyle Pitts (ATL) Plus de 3.5,1.9524,"Pitts, Kyle",1.884,1.974146845915202,0.5065479308538501,-1.1015819800943127,Total de réceptions Plus/Moins(Incl. Prolongations),4535057801,id1400003171515808
MIA Dolphins vs. KC Chiefs,Travis Kelce,playertotals-receptions,Over,4.5,Travis Kelce (KC) Plus de 4.5,2.0,"Kelce, Travis",1.892,2.024363833243097,0.49398234822144954,-1.2035303557100918,Total de réceptions Plus/Moins(Incl. Prolongations),4535968421,id1400003171515824
NO Saints	 vs. LV Raiders,Kirk Cousins,playertotals-passcompletions,Under,20.5,Kirk Cousins (LV) moins de 20.5,1.8696,"Cousins, Kirk",1.769,1.8934343434343437,0.5281408375566817,-1.2587890104027832,"Passes complétées, Joueur (prolongations incluses) ",4535358171,id1400003171515836
PIT Steelers		 vs. CIN Bengals,Pat Freiermuth,playertotals-receptions,Over,3.5,Pat Freiermuth (PIT) Plus de 3.5,1.7693,"Freiermuth, Pat",1.68,1.7962085308056872,0.5567282321899736,-1.4980738786279701,Total de réceptions Plus/Moins(Incl. Prolongations),4535007394,id1400003171515828
TB Buccaneers vs. MIN Vikings,Justin Jefferson,playertotals-receptions,Under,5.5,Justin Jefferson (MIN) moins de 5.5,2.1,"Jefferson, Justin",2.0,2.1383039271485487,0.46766036731434657,-1.7913228639872214,Total de réceptions Plus/Moins(Incl. Prolongations),4535392157,id1400003171515834
NY Giants vs. TEN Titans,Darnell Mooney,playertotals-receptions,Over,1.5,Darnell Mooney (NYG) Plus de 1.5,2.1,"Mooney, Darnell",2.0,2.1383039271485487,0.46766036731434657,-1.7913228639872214,Total de réceptions Plus/Moins(Incl. Prolongations),4539685211,id1400003171515826
JAX Jaguars vs. NE Patriots,TreVeyon Henderson,playertotals-receptions,Under,1.5,TreVeyon Henderson (NE) moins de 1.5,1.8696,"Henderson, TreVeyon",1.781,1.9040609137055837,0.5251932817915222,-1.8098640362570029,Total de réceptions Plus/Moins(Incl. Prolongations),4535338027,id1400003171515822
DET Lions vs. NY Jets,Adonai Mitchell,playertotals-receptions,Over,3.5,Adonai Mitchell (NYJ) Plus de 3.5,1.8696,"Mitchell, Adonai",1.781,1.9040609137055837,0.5251932817915222,-1.8098640362570029,Total de réceptions Plus/Moins(Incl. Prolongations),4537566089,id1400003171515818
CHI Bears	 vs. PHI Eagles,Devonta Smith,playertotals-receptions,Over,5.5,Devonta Smith (PHI) Plus de 5.5,1.9524,"Smith, DeVonta",1.862,1.9920085242408097,0.5020058839261835,-1.988371222251939,Total de réceptions Plus/Moins(Incl. Prolongations),4538964904,id1400003171515840
SF 49ers		 vs. ARZ Cardinals,Brock Purdy,playertotals-tdpasses,Over,1.5,Brock Purdy (SF) Plus de 1.5,1.6667,"Purdy, Brock",1.591,1.7008810572687225,0.587930587930588,-2.0096089096089065,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535378096,id1400003171515832
DET Lions vs. NY Jets,Jared Goff,playertotals-tdpasses,Under,1.5,Jared Goff (DET) moins de 1.5,2.6,"Goff, Jared",2.48,2.653333333333333,0.37688442211055284,-2.010050251256257,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535058976,id1400003171515818
WAS Commanders		 vs. SEA Seahawks,AJ Barner,playertotals-receptions,Over,2.5,AJ Barner (SEA) Plus de 2.5,1.8696,"Barner, AJ",1.781,1.908210096889342,0.5240513094601817,-2.0233671833244204,Total de réceptions Plus/Moins(Incl. Prolongations),4535400328,id1400003171515830
GB Packers	 vs. ATL Falcons,Christian Watson,playertotals-receptions,Under,4.5,Christian Watson (GB) moins de 4.5,2.25,"Watson, Christian",2.2,2.302545885139136,0.43430187708922596,-2.282077654924164,Total de réceptions Plus/Moins(Incl. Prolongations),4535939175,id1400003171515808
JAX Jaguars vs. NE Patriots,Drake Maye,playertotals-passattempts,Over,30.5,Drake Maye (NE) Plus de 30.5,1.8334,"Maye, Drake",1.757,1.8785,0.5323396326856534,-2.4008517434123022,Tentatives de passes du joueur Plus/Moins (Incl. Prolongations),4535337771,id1400003171515822
MIA Dolphins vs. KC Chiefs,Xavier Worthy,playertotals-receptions,Over,3.5,Xavier Worthy (KC) Plus de 3.5,2.05,"Worthy, Xavier",1.961,2.1010668163952833,0.4759486905398183,-2.430518439337259,Total de réceptions Plus/Moins(Incl. Prolongations),4535970101,id1400003171515824
SF 49ers		 vs. ARZ Cardinals,Marvin Harrison Jr.,playertotals-receptions,Over,2.5,Marvin Harrison Jr. (ARI) Plus de 2.5,2.25,"Harrison Jr., Marvin",2.16,2.3098847786537293,0.4329220267786821,-2.592543974796535,Total de réceptions Plus/Moins(Incl. Prolongations),4535378904,id1400003171515832
NY Giants vs. TEN Titans,Cameron Ward,playertotals-tdpasses,Under,0.5,Cameron Ward (TEN) moins de 0.5,2.65,"Ward, Cameron",2.54,2.720867208672087,0.3675298804780876,-2.604581673306794,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4544287344,id1400003171515826
CLE Browns vs. CAR Panthers,Denzel Boston,playertotals-receptions,Over,3.5,Denzel Boston (CLE) Plus de 3.5,2.0,"Boston, Denzel",1.925,2.05827377680044,0.48584401709401703,-2.8311965811965933,Total de réceptions Plus/Moins(Incl. Prolongations),4537107565,id1400003171515812
JAX Jaguars vs. NE Patriots,Drake Maye,playertotals-passcompletions,Over,19.5,Drake Maye (NE) Plus de 19.5,1.8696,"Maye, Drake",1.8,1.9264024704065879,0.5191023243387657,-2.948629441624373,"Passes complétées, Joueur (prolongations incluses) ",4535337773,id1400003171515822
NY Giants vs. TEN Titans,Malik Nabers,playertotals-receptions,Under,4.5,Malik Nabers (NYG) moins de 4.5,1.8696,"Nabers, Malik",1.8,1.9264024704065879,0.5191023243387657,-2.948629441624373,Total de réceptions Plus/Moins(Incl. Prolongations),4539686375,id1400003171515826
NO Saints	 vs. LV Raiders,Brock Bowers,playertotals-receptions,Under,4.5,Brock Bowers (LV) moins de 4.5,1.8334,"Bowers, Brock",1.769,1.8934343434343437,0.5281408375566817,-3.1706588423579762,Total de réceptions Plus/Moins(Incl. Prolongations),4539794851,id1400003171515836
MIA Dolphins vs. KC Chiefs,Emmett Johnson,playertotals-receptions,Over,1.5,Emmett Johnson (KC) Plus de 1.5,2.05,"Johnson, Emmett",1.98,2.1192764273600906,0.47185916244331816,-3.268871699119791,Total de réceptions Plus/Moins(Incl. Prolongations),4535970292,id1400003171515824
BUF Bills vs. LA Chargers,Josh Allen,playertotals-tdpasses,Over,1.5,Josh Allen (BUF) Plus de 1.5,1.7408,"Allen, Josh",1.684,1.8019047619047617,0.5549682875264271,-3.39112050739957,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535356043,id1400003171515810
PIT Steelers		 vs. CIN Bengals,Chase Brown,playertotals-receptions,Under,3.5,Chase Brown (CIN) moins de 3.5,1.7693,"Brown, Chase",1.714,1.8320388349514563,0.5458399576046635,-3.4245363010068752,Total de réceptions Plus/Moins(Incl. Prolongations),4535007446,id1400003171515828
CLE Browns vs. CAR Panthers,Chuba Hubbard,playertotals-receptions,Under,2.5,Chuba Hubbard (CAR) moins de 2.5,1.7693,"Hubbard, Chuba",1.714,1.8320388349514563,0.5458399576046635,-3.4245363010068752,Total de réceptions Plus/Moins(Incl. Prolongations),4535260305,id1400003171515812
NY Giants vs. TEN Titans,Cameron Skattebo,playertotals-receptions,Under,2.5,Cameron Skattebo (NYG) moins de 2.5,1.5264,"Skattebo, Cameron",1.476,1.5811023622047244,0.6324701195219123,-3.459760956175306,Total de réceptions Plus/Moins(Incl. Prolongations),4543403251,id1400003171515826
TB Buccaneers vs. MIN Vikings,Baker Mayfield,playertotals-tdpasses,Under,1.5,Baker Mayfield (TB) moins de 1.5,1.5715,"Mayfield, Baker",1.52,1.628099173553719,0.6142131979695432,-3.4763959390862853,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535257533,id1400003171515834
IND Colts	 vs. HOU Texans,C.j Stroud,playertotals-interceptions,Under,0.5,C.j Stroud (HOU) moins de 0.5,1.8,"Stroud, C.J.",1.757,1.8655172413793104,0.5360443622920518,-3.512014787430684,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4551570889,id1400003171515820
JAX Jaguars vs. NE Patriots,Demario Douglas,playertotals-receptions,Under,2.5,Demario Douglas (NE) moins de 2.5,2.25,"Douglas, Demario",2.18,2.332518337408313,0.42872117400419285,-3.5377358490566113,Total de réceptions Plus/Moins(Incl. Prolongations),4537488691,id1400003171515822
WAS Commanders		 vs. SEA Seahawks,Jaxon Smith-Njigba,playertotals-receptions,Over,6.5,Jaxon Smith-Njigba (SEA) Plus de 6.5,1.9524,"Smith-Njigba, Jaxon",1.892,2.024363833243097,0.49398234822144954,-3.5548863332442004,Total de réceptions Plus/Moins(Incl. Prolongations),4539496115,id1400003171515830
NO Saints	 vs. LV Raiders,Kirk Cousins,playertotals-interceptions,Over,0.5,Kirk Cousins (LVR) Plus de 0.5,1.7693,"Cousins, Kirk",1.735,1.8381642512077296,0.5440210249671484,-3.746360052562425,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4546728521,id1400003171515836
DAL Cowboys vs. BAL Ravens,Dak Prescott,playertotals-rushattempts,Over,3.5,Dak Prescott (DAL) Plus de 3.5,2.0,"Prescott, Dak",1.943,2.0794444444444444,0.48089767566123426,-3.8204648677531483,Joueur tentative de gain par la course (prolongations incluses),4537104222,id1400003171451946
BUF Bills vs. LA Chargers,Josh Allen,playertotals-interceptions,Over,0.5,Josh Allen (BUF) Plus de 0.5,2.25,"Allen, Josh",2.21,2.3402061855670104,0.42731277533039647,-3.854625550660795,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4546594552,id1400003171515810
BUF Bills vs. LA Chargers,Oronde Gadsden,playertotals-receptions,Over,3.5,Oronde Gadsden (LAC) Plus de 3.5,2.15,"Gadsden, Oronde",2.09,2.2374185908821786,0.4469436358825086,-3.9071182852606468,Total de réceptions Plus/Moins(Incl. Prolongations),4538977078,id1400003171515810
IND Colts	 vs. HOU Texans,Kayshon Boutte,playertotals-receptions,Over,2.5,Kayshon Boutte (HOU) Plus de 2.5,1.8334,"Boutte, Kayshon",1.781,1.908210096889342,0.5240513094601817,-3.920432923570283,Total de réceptions Plus/Moins(Incl. Prolongations),4535966251,id1400003171515820
DET Lions vs. NY Jets,Geno Smith,playertotals-interceptions,Over,0.5,Geno Smith (NYJ) Plus de 0.5,1.8334,"Smith, Geno",1.8,1.909090909090909,0.5238095238095238,-3.9647619047619043,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4546648157,id1400003171515818
CHI Bears	 vs. PHI Eagles,Jalen Hurts,playertotals-tdpasses,Under,1.5,Jalen Hurts (PHI) moins de 1.5,1.6061,"Hurts, Jalen",1.561,1.6728448275862071,0.5977840762690028,-3.9898995104354573,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4534958249,id1400003171515840
DET Lions vs. NY Jets,Breece Hall,playertotals-rushattempts,Over,14.5,Breece Hall (NYJ) Plus de 14.5,1.8,"Hall, Breece",1.751,1.8754999999999997,0.5331911490269262,-4.025593175153275,Joueur tentative de gain par la course (prolongations incluses),4537103254,id1400003171515818
NY Giants vs. TEN Titans,Tony Pollard,playertotals-rushattempts,Under,11.5,Tony Pollard (TEN) moins de 11.5,2.0,"Pollard, Tony",1.952,2.0844444444444448,0.4797441364605543,-4.051172707889139,Joueur tentative de gain par la course (prolongations incluses),4544347937,id1400003171515826
CHI Bears	 vs. PHI Eagles,Dontayvion Wicks,playertotals-receptions,Under,3.5,Dontayvion Wicks (PHI) moins de 3.5,1.5715,"Wicks, Dontayvion",1.531,1.6379166666666667,0.6105316713304503,-4.054947850419744,Total de réceptions Plus/Moins(Incl. Prolongations),4538980988,id1400003171515840
NO Saints	 vs. LV Raiders,Ashton Jeanty,playertotals-receptions,Over,3.5,Ashton Jeanty (LV) Plus de 3.5,1.7408,"Jeanty, Ashton",1.694,1.8144230769230767,0.5511393746687865,-4.0576576576576535,Total de réceptions Plus/Moins(Incl. Prolongations),4543854533,id1400003171515836
DEN Broncos	 vs. LA Rams,Bo Nix,playertotals-tdpasses,Over,1.5,Bo Nix (DEN) Plus de 1.5,2.3,"Nix, Bo",2.24,2.3982521847690386,0.41697032795419053,-4.096824570536183,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4539688006,id1400003171515838
WAS Commanders		 vs. SEA Seahawks,Cooper Kupp,playertotals-receptions,Over,2.5,Cooper Kupp (SEA) Plus de 2.5,2.3,"Kupp, Cooper",2.24,2.3982521847690386,0.41697032795419053,-4.096824570536183,Total de réceptions Plus/Moins(Incl. Prolongations),4539365503,id1400003171515830
IND Colts	 vs. HOU Texans,C.J. Stroud,playertotals-tdpasses,Under,1.5,C.J. Stroud (HOU) moins de 1.5,1.6667,"Stroud, C.J.",1.625,1.7386363636363638,0.5751633986928104,-4.1375163398692845,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535966413,id1400003171515820
WAS Commanders		 vs. SEA Seahawks,Terry McLaurin,playertotals-receptions,Under,3.5,Terry McLaurin (WAS) moins de 3.5,1.8,"McLaurin, Terry",1.757,1.8785,0.5323396326856534,-4.17886611658238,Total de réceptions Plus/Moins(Incl. Prolongations),4535399035,id1400003171515830
GB Packers	 vs. ATL Falcons,Michael Penix,playertotals-passattempts,Under,31.5,Michael Penix (ATL) moins de 31.5,1.8696,"Penix, Michael",1.869,1.957479508196721,0.5108610311436798,-4.489421617377632,Tentatives de passes du joueur Plus/Moins (Incl. Prolongations),4536112196,id1400003171515808
GB Packers	 vs. ATL Falcons,Michael Penix,playertotals-passcompletions,Over,19.5,Michael Penix (ATL) Plus de 19.5,1.9524,"Penix, Michael",1.952,2.0444087747458535,0.4891389688563203,-4.500507720492031,"Passes complétées, Joueur (prolongations incluses) ",4535895986,id1400003171515808
GB Packers	 vs. ATL Falcons,Tucker Kraft,playertotals-receptions,Under,3.5,Tucker Kraft (GB) moins de 3.5,2.1,"Kraft, Tucker",2.1,2.1993146773272416,0.45468709426123083,-4.515710205141521,Total de réceptions Plus/Moins(Incl. Prolongations),4535058115,id1400003171515808
NO Saints	 vs. LV Raiders,Tyler Shough,playertotals-tdpasses,Under,1.5,Tyler Shough (NO) moins de 1.5,1.7408,"Shough, Tyler",1.704,1.8231884057971017,0.5484896661367249,-4.518918918918935,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535359442,id1400003171515836
CHI Bears	 vs. PHI Eagles,Saquon Barkley,playertotals-rushattempts,Under,16.5,Saquon Barkley (PHI) moins de 16.5,1.9091,"Barkley, Saquon",1.877,2.0,0.5,-4.544999999999999,Joueur tentative de gain par la course (prolongations incluses),4534958193,id1400003171515840
SF 49ers		 vs. ARZ Cardinals,Christian McCaffrey,playertotals-rushattempts,Under,13.5,Christian McCaffrey (SF) moins de 13.5,1.9091,"McCaffrey, Christian",1.877,2.0,0.5,-4.544999999999999,Joueur tentative de gain par la course (prolongations incluses),4539893606,id1400003171515832
CLE Browns vs. CAR Panthers,Bryce Young,playertotals-passcompletions,Over,19.5,Bryce Young (CAR) Plus de 19.5,1.8696,"Young, Bryce",1.833,1.960188580408591,0.5101549973276323,-4.621421699625882,"Passes complétées, Joueur (prolongations incluses) ",4537107479,id1400003171515812
NY Giants vs. TEN Titans,Carnell Tate,playertotals-receptions,Over,3.5,Carnell Tate (TEN) Plus de 3.5,2.1,"Tate, Carnell",2.06,2.201866977829638,0.4541600423953365,-4.6263910969793205,Total de réceptions Plus/Moins(Incl. Prolongations),4544264818,id1400003171515826
DAL Cowboys vs. BAL Ravens,Javonte Williams,playertotals-receptions,Under,2.5,Javonte Williams (DAL) moins de 2.5,2.1,"Williams, Javonte",2.06,2.205383265067291,0.45343592464844784,-4.7784558238259445,Total de réceptions Plus/Moins(Incl. Prolongations),4536204787,id1400003171451946
JAX Jaguars vs. NE Patriots,Hunter Henry,playertotals-receptions,Over,3.5,Hunter Henry (NE) Plus de 3.5,1.6667,"Henry, Hunter",1.636,1.7504587155963303,0.5712788259958071,-4.7849580712788224,Total de réceptions Plus/Moins(Incl. Prolongations),4535336435,id1400003171515822
DET Lions vs. NY Jets,Geno Smith,playertotals-tdpasses,Under,1.5,Geno Smith (NYJ) moins de 1.5,1.5,"Smith, Geno",1.473,1.5753906249999998,0.634763203570543,-4.785519464418542,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535058881,id1400003171515818
DET Lions vs. NY Jets,Garrett Wilson,playertotals-receptions,Under,5.5,Garrett Wilson (NYJ) moins de 5.5,1.7693,"Wilson, Garrett",1.735,1.8589108910891086,0.5379494007989348,-4.820612516644451,Total de réceptions Plus/Moins(Incl. Prolongations),4538859503,id1400003171515818
DAL Cowboys vs. BAL Ravens,Derrick Henry,playertotals-rushattempts,Under,18.5,Derrick Henry (BAL) moins de 18.5,1.7693,"Henry, Derrick",1.735,1.8589108910891086,0.5379494007989348,-4.820612516644451,Joueur tentative de gain par la course (prolongations incluses),4543460470,id1400003171451946
PIT Steelers		 vs. CIN Bengals,Joe Burrow,playertotals-tdpasses,Under,1.5,Joe Burrow (CIN) moins de 1.5,1.8,"Burrow, Joe",1.769,1.8934343434343437,0.5281408375566817,-4.9346492397972845,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4535006920,id1400003171515828
MIA Dolphins vs. KC Chiefs,Xavier Worthy,playertotals-receivingyards,Over,35.5,Xavier Worthy (KC) Plus de 35.5,1.8334,"Worthy, Xavier",1.806,1.9294904786412768,0.5182715390770871,-4.9800960256068505,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4539695084,id1400003171515824
BUF Bills vs. LA Chargers,Omarion Hampton,playertotals-receptions,Under,1.5,Omarion Hampton (LAC) moins de 1.5,2.15,"Hampton, Omarion",2.12,2.2656716417910445,0.4413702239789197,-5.105401844532276,Total de réceptions Plus/Moins(Incl. Prolongations),4543309702,id1400003171515810
SF 49ers		 vs. ARZ Cardinals,Michael Wilson,playertotals-receptions,Under,3.5,Michael Wilson (ARI) moins de 3.5,2.15,"Wilson, Michael",2.12,2.2687013764213044,0.44078079662358216,-5.232128725929841,Total de réceptions Plus/Moins(Incl. Prolongations),4537670512,id1400003171515832
DAL Cowboys vs. BAL Ravens,Lamar Jackson,playertotals-rushattempts,Under,6.5,Lamar Jackson (BAL) moins de 6.5,1.625,"Jackson, Lamar",1.602,1.7151785714285714,0.5830296720458095,-5.257678292555967,Joueur tentative de gain par la course (prolongations incluses),4539593380,id1400003171451946
DAL Cowboys vs. BAL Ravens,Zay Flowers,playertotals-receptions,Under,5.5,Zay Flowers (BAL) moins de 5.5,1.625,"Flowers, Zay",1.602,1.7151785714285714,0.5830296720458095,-5.257678292555967,Total de réceptions Plus/Moins(Incl. Prolongations),4536205377,id1400003171451946
GB Packers	 vs. ATL Falcons,Drake London,playertotals-receptions,Over,5.5,Drake London (ATL) Plus de 5.5,1.9524,"London, Drake",1.97,2.0625674217907224,0.48483263598326365,-5.341276150627605,Total de réceptions Plus/Moins(Incl. Prolongations),4539705802,id1400003171515808
TB Buccaneers vs. MIN Vikings,Kyler Murray,playertotals-interceptions,Over,0.5,Kyler Murray (MIN) Plus de 0.5,1.6667,"Murray, Kyler",1.645,1.761574074074074,0.5676741130091985,-5.3857555847568905,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4547495197,id1400003171515834
TB Buccaneers vs. MIN Vikings,T.J. Hockenson,playertotals-receptions,Under,3.5,T.J. Hockenson (MIN) moins de 3.5,1.8696,"Hockenson, T.J.",1.847,1.976215644820296,0.5060176517785504,-5.3949398234822254,Total de réceptions Plus/Moins(Incl. Prolongations),4535392127,id1400003171515834
DEN Broncos	 vs. LA Rams,Jaylen Waddle,playertotals-receptions,Over,4.5,Jaylen Waddle (DEN) Plus de 4.5,1.6667,"Waddle, Jaylen",1.649,1.763425925925926,0.5670779732213179,-5.485114203202935,Total de réceptions Plus/Moins(Incl. Prolongations),4539687786,id1400003171515838
NY Giants vs. TEN Titans,Elic Ayomanor,playertotals-receptions,Under,1.5,Elic Ayomanor (TEN) moins de 1.5,1.6897,"Ayomanor, Elic",1.675,1.7900943396226412,0.5586297760210804,-5.60832674571804,Total de réceptions Plus/Moins(Incl. Prolongations),4539686662,id1400003171515826
